# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = funnel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 0
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.20000000000000001
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 48393939
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25
# Adaptation terminated
# Step size = 0.2
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-22.5612,0.998979,0.2,5,31,0,40.127,1.57466,-2.35579,-1.09737,0.897003,1.04729,-0.86012,-1.54323,1.17497,0.833309,-1.36421,4.38926,1.00867,1.98043,0.0380148,-0.784314,1.11089,-1.3464,-1.68686,2.22401,0.710943,0.206235,-0.78458,0.474677,0.717514,1.19604,-1.56653
-20.9209,0.955801,0.2,5,31,0,35.4881,1.47265,-1.24534,-1.44793,1.75388,1.04392,0.0353461,0.0527401,0.267033,0.288252,-1.79688,3.59384,0.759798,0.955502,0.747977,-0.547334,1.56825,-0.850382,-2.48076,2.93253,-0.606449,1.31734,-1.19728,-0.248095,0.967089,0.989114,0.117613
-17.238,0.610497,0.2,5,31,0,36.9358,1.47704,0.743722,0.218139,-2.51385,-1.08419,-2.02064,-0.743129,-1.318,1.09748,2.6162,-0.594203,-0.653458,1.71883,-1.70579,1.11173,0.821034,0.0169639,0.110194,-0.176901,0.0425149,-0.982195,0.142373,0.759976,-0.948971,0.504383,0.0832247
-12.3944,0.697799,0.2,5,31,0,27.9546,1.06261,-0.661046,0.214506,-0.762953,-0.0854212,-0.134956,0.813639,-0.0032686,2.51934,0.232777,-1.44087,-0.614807,-0.790957,0.361119,0.633855,2.29068,-0.675222,1.48212,1.44016,-0.702807,0.576635,-0.757118,-0.0276083,-0.960691,-0.701635,0.0406203
-19.5032,0.924765,0.2,5,31,0,30.9335,1.48656,0.74071,-1.35594,-0.388028,1.84743,0.859675,-0.0956218,0.449447,0.631442,-0.758262,2.319,-0.276123,2.28392,-0.474037,-0.0565714,0.115319,2.60105,-3.00768,-0.0348447,1.0485,-1.42232,-0.231762,1.77174,-1.20308,0.714642,0.854223
-19.3335,0.997636,0.2,4,31,0,26.4058,1.47343,0.51907,0.917784,-0.469719,2.42076,2.07852,-0.0333564,0.928206,-1.51395,-0.336297,1.23931,0.210662,2.81836,0.657455,-1.15382,0.663289,2.03243,-2.40258,0.174097,0.861084,-0.608552,-0.031009,0.548617,-2.0161,0.940949,-0.476969
-21.8073,0.89714,0.2,5,31,0,30.6457,1.41632,-0.138244,-0.953017,1.65196,3.41524,1.07372,1.43516,-1.96572,0.507654,1.07501,0.980643,0.775917,2.08955,3.20685,0.114,1.90913,0.190265,-1.14215,-1.15555,0.507866,-2.2399,0.291952,0.148417,-0.0353739,-1.26442,-0.434033
-25.2212,0.996643,0.2,5,31,0,35.7251,1.72248,-1.27437,-2.89338,2.17255,1.89607,0.051224,-0.690162,-2.53047,2.94676,1.81009,0.894954,-0.0988707,1.96483,0.898394,-1.06759,-0.48377,-1.42651,-1.47337,0.115046,0.599531,-2.59627,0.0300959,0.0871297,0.258924,-3.75287,-1.32611
-28.5956,0.392733,0.2,4,23,0,39.0808,1.93121,-1.36854,-4.38904,2.39466,1.75564,1.31421,-4.18817,-0.928939,0.815511,1.73722,0.763727,1.98161,-0.387049,-1.0385,-3.07286,-1.11672,0.0470914,-0.589088,0.832377,1.00396,-0.597895,0.163498,1.67601,1.33894,-3.438,-2.20938
-30.2957,0.812062,0.2,5,31,0,41.1012,2.13937,1.01946,-2.70762,2.14403,0.192331,-0.910272,-1.82794,0.0897155,1.93393,-0.0915995,-3.00597,2.76161,1.56096,4.4021,-0.718739,-2.51321,1.90877,-0.798802,-3.8642,0.896778,-0.514266,4.42014,0.0359431,1.02987,-0.0468766,-0.889319
-32.329,0.933977,0.2,6,63,0,42.8173,2.24822,-1.9258,1.58356,-3.02912,-0.231314,1.05047,2.86554,0.409094,-1.85155,0.162858,3.13986,-3.07079,-1.40592,-5.09128,0.60896,2.91866,-1.17907,1.01006,3.71487,-0.644599,1.01679,-4.81997,-0.219473,-0.30065,0.888127,1.06985
-26.9162,0.75728,0.2,5,31,0,38.6294,1.52465,-1.7465,0.792298,-0.284901,0.0638706,1.38348,1.62522,0.300378,1.71703,-0.537559,0.229198,-3.30631,-4.02429,-2.88204,1.20234,3.52374,-2.06522,-0.0436666,2.9246,-0.549561,1.30881,0.213203,-0.798353,-0.702858,0.493113,-0.47632
-19.9695,0.918853,0.2,5,31,0,36.7318,1.20702,0.353332,-0.11755,2.35691,1.69724,-0.918349,1.57705,-1.6928,-0.0383013,0.941779,-0.713966,0.82919,0.80026,0.574008,-2.37699,2.1313,-0.916018,1.18694,-2.03933,-1.1854,1.65215,-0.147029,-1.18994,0.93502,0.431242,1.93275
-19.4004,0.640137,0.2,5,31,0,31.8058,1.55329,0.303676,-0.339548,2.35426,1.71684,-1.23738,1.23461,-1.2692,0.123785,1.106,-0.654963,1.07973,0.657793,0.682506,-2.21589,1.58482,-1.90017,0.594736,-1.41125,-1.62002,2.12601,-0.19887,-1.27998,1.10024,-0.0107479,1.20918
-19.9182,0.101097,0.2,4,31,0,43.6224,1.49938,0.0417007,-0.0636833,2.35569,1.69749,-1.4252,1.83471,-1.33891,-0.530235,1.7494,-1.46187,1.24639,-0.105033,1.00283,-1.65877,1.12253,-1.07349,0.891097,-2.04635,-0.646944,1.97857,0.312892,-2.32536,0.470207,-0.130324,1.17869
-13.6049,0.824046,0.2,5,31,0,28.1114,1.05283,-0.0311427,0.0969597,-1.80711,-1.28927,1.05954,-1.43306,1.03443,0.37522,-1.31179,1.13929,-0.941031,0.00628384,-0.755744,1.28308,-0.809972,0.869258,-0.778829,1.61431,0.467463,-1.56794,-0.227888,1.8627,-0.252378,0.081363,-0.97209
-17.567,0.5903,0.2,5,31,0,28.5212,1.28565,-0.112147,0.901497,-0.830052,0.734392,1.92401,0.14579,-2.20619,-0.999382,-1.88438,-1.31256,1.7143,2.54894,-0.168791,0.0427292,-0.512967,-0.748025,1.27186,0.445454,2.00096,-1.52254,-0.626577,0.928571,-0.867617,0.62835,-0.29716
-18.4118,0.692762,0.2,5,31,0,31.1387,1.01388,-0.267525,0.613354,-0.869041,-0.563395,1.12511,1.50583,-0.50732,-1.43123,0.305698,-1.12682,1.41635,2.67992,-0.659341,0.103308,-1.56696,-0.266079,2.39428,0.235653,1.80944,-0.212574,0.0516836,2.1262,1.15951,0.545006,0.949033
-7.17084,1,0.2,5,31,0,28.4803,0.743248,0.172319,-0.480427,0.676353,0.384178,-0.742575,-1.0466,0.330905,0.923892,-0.207575,0.728597,-0.846479,-1.80115,0.497774,0.0563976,1.03457,0.135898,-1.43677,-0.223499,-1.14522,0.0979029,-0.108619,-1.33575,-0.755231,-0.361154,-0.688988
-4.08174,0.659982,0.2,4,15,0,18.5645,0.500877,-0.287271,-0.138002,-1.68069,0.271159,-0.497338,-0.685044,0.410417,-0.959827,0.000600829,-0.217956,1.23333,0.702817,0.00301322,0.110891,-1.12924,0.0245889,0.466806,0.542408,0.0506611,-0.478654,0.342657,0.660008,0.699893,-0.324608,0.563965
-13.0582,0.403679,0.2,4,15,0,20.5041,0.672364,-0.76599,2.09224,-0.95094,0.228277,0.0739035,-1.71027,-0.0410033,-0.79513,0.757411,-1.77426,0.648756,1.24946,0.573582,-0.833558,-0.971569,-0.198107,-0.00809056,-0.411422,0.384103,-0.856056,1.00257,-0.401485,0.358146,0.622682,-0.68545
-13.268,0.43105,0.2,4,31,1,28.0829,1.05029,-2.21509,2.39297,-0.904194,0.546967,-0.805952,-1.72617,-1.295,-0.625182,0.848563,-1.10951,1.39997,0.179319,-0.105845,-0.967896,-0.228182,-0.215578,0.108014,0.192025,1.24255,0.335946,0.589265,-0.112941,0.419234,1.01627,-0.910274
-8.01004,0.130776,0.2,4,18,1,28.385,0.691552,0.0858015,1.11915,0.366161,-0.750494,-0.00840952,-1.02126,-0.978287,-0.35195,0.435766,0.254142,1.64138,-0.656393,0.0357311,-1.1251,0.116246,-1.04466,0.696116,0.289652,0.496304,-0.583525,0.474305,0.37245,1.15785,1.68098,0.764685
-5.86879,1,0.2,4,15,0,18.6684,0.842283,-0.0564636,-1.24751,0.109623,0.742149,-0.0303378,1.04158,0.970189,0.062055,-0.714337,-0.548364,-1.22396,0.520631,0.0682299,1.2233,0.0735457,0.73311,-0.68002,-0.352721,-0.490216,0.487962,-0.644908,-0.596245,-0.813436,-1.68531,0.0114073
-4.37267,0.583346,0.2,4,15,0,20.2766,0.864567,-0.15668,-0.944057,-1.26714,0.480208,0.773684,0.576543,-0.559711,0.984946,-0.758323,-0.18429,0.760057,-0.0644854,-0.299199,1.05254,-1.02463,-0.976705,0.573607,0.489784,-0.0543787,-0.276677,-0.430314,0.250645,0.976239,0.497449,-0.490717
2.39909,0.929421,0.2,4,15,0,13.3886,0.641118,0.0145185,0.617719,0.917411,-0.425704,-0.634504,-0.474377,0.159317,-0.626138,0.671114,-0.251397,-0.491118,0.212158,0.500381,-0.895333,0.797928,0.601886,-0.340148,-0.303441,-0.120791,0.347714,0.826027,-0.275289,-0.479652,0.181114,0.338983
-0.324069,0.899367,0.2,4,15,0,10.8816,0.71343,-0.0395146,-0.670273,-1.0015,0.403191,0.737741,0.339033,-0.359821,0.839241,-0.715627,0.160683,0.435989,-0.270278,-0.67113,0.96863,-0.842748,-0.657721,0.445081,0.35264,0.164638,-0.218968,-0.996807,0.419676,0.581243,-0.149499,-0.425898
1.09375,0.339116,0.2,4,15,0,13.5324,0.622803,0.232273,-0.890144,-0.805331,0.27238,0.539469,0.45481,-0.26413,0.458829,-0.821601,-0.594281,-0.125068,-0.245929,-0.503152,1.46803,-0.356223,-0.490858,0.432372,0.874523,-0.105637,-0.0806448,-0.598521,0.314974,-0.485095,0.221141,0.111202
-2.65332,0.964789,0.2,4,15,0,12.6812,0.60528,-0.484374,1.38314,1.02622,-0.261088,-0.626787,-0.443446,0.374373,-0.43142,0.770309,0.478017,0.0479644,0.369847,0.425306,-1.67508,0.519264,0.624625,-0.430076,-0.841621,-0.205853,-0.0291981,0.599403,-0.330316,0.521605,-0.296308,-0.448514
-17.4262,0.385318,0.2,4,15,0,27.6964,1.47044,0.890011,-1.21536,0.971852,-0.50823,2.38988,0.212942,0.393398,-1.21147,-2.60301,0.233875,0.37176,-0.132092,0.526772,2.21795,0.983425,-1.90429,-1.00533,2.09384,0.169427,0.27235,0.353259,0.983536,0.251589,-0.188626,-0.711462
-18.5757,0.958108,0.2,5,31,0,27.2896,1.47822,1.01216,-0.906042,0.73331,0.123215,0.283473,0.11061,0.846855,0.155958,1.10903,0.965424,-0.981827,1.60439,-0.10958,1.46921,1.4911,1.80655,-3.1331,0.541398,1.15909,0.202277,2.09939,-1.16697,0.491201,-0.470201,-2.31113
-25.3125,0.450908,0.2,4,31,0,33.147,1.66855,0.725574,-2.51526,-1.48023,1.05941,0.775405,-0.116519,-0.114294,-2.64867,0.874426,-1.92285,1.22423,-0.514031,1.78106,0.125596,1.41554,2.64208,-4.15074,1.84467,1.04351,-2.18744,1.20651,0.377286,-0.241241,-2.59224,0.760815
-23.767,0.760653,0.2,5,31,0,33.7721,1.88637,-1.11737,-2.92814,-0.508515,1.04227,0.0853578,1.06097,-0.304521,-2.33337,0.0941824,0.0498312,0.68438,-0.277449,-2.05324,1.19875,0.397256,2.81568,-1.95125,1.30195,-0.55381,-3.33712,0.102452,2.64103,0.176243,-1.75664,0.394935
-25.539,0.83597,0.2,5,31,0,39.8944,1.90795,0.71984,2.42695,1.10394,2.01266,-1.35792,-0.168854,3.31509,-0.398277,0.459575,-1.44671,3.39613,3.34744,-2.71305,-1.16835,0.016762,0.821579,1.14387,0.813085,-2.22787,0.146728,0.6442,-0.241376,-0.621742,2.02601,-0.721943
-22.3334,0.816996,0.2,5,31,0,36.0865,1.34724,1.82331,0.510826,-0.161568,1.46211,0.986795,-0.198452,-0.273219,-2.49522,2.27263,-1.37777,-1.07562,2.42923,-2.60435,0.173413,-0.0901435,2.12611,1.11318,1.43808,-0.494533,-0.0958072,-1.75904,1.32118,-0.390866,2.25225,-1.60853
-22.5558,0.998641,0.2,5,31,0,34.1514,1.39402,-0.15545,2.26685,-1.16354,0.204024,-2.45202,0.79399,-2.34191,-1.11881,-2.24579,0.676901,0.403407,-2.7327,-0.441641,0.159257,-2.89086,-0.297526,0.525312,-1.47871,0.533959,1.16209,0.0270339,1.02608,2.69212,-0.544834,1.35191
-20.5876,0.998115,0.2,5,31,0,34.0196,1.44981,0.00935416,-2.39848,2.51516,-0.365058,1.64705,-0.311966,0.84782,2.10587,2.20571,-1.65308,0.71978,1.12065,-0.897978,1.15086,1.82091,-0.817106,0.399409,0.752949,-0.40846,0.406112,2.15726,-0.556152,-1.79728,1.58661,-1.0731
-16.4176,0.800807,0.2,5,31,0,30.3035,1.19411,0.269905,0.607112,2.84507,-0.414144,-0.837351,0.2697,0.720765,1.07061,-1.25679,1.03871,0.725443,0.494789,1.12808,-0.181121,1.04803,1.67138,1.11626,-0.846808,-1.13738,-0.155018,-2.31612,1.28478,0.427874,1.65737,1.20514
-7.03593,0.99529,0.2,4,15,0,22.8186,0.84105,0.202008,-0.527292,1.30318,1.39242,0.779642,-0.129105,0.367355,0.786247,-0.533335,0.948581,-0.0443292,-0.228166,-0.288602,-1.16724,-0.188992,0.324701,-0.366511,-1.1941,0.357103,0.798651,-1.65873,0.683679,-0.988128,-0.743744,0.736984
-9.04959,0.862848,0.2,4,15,0,20.871,0.997066,0.383689,-1.08309,-1.18769,0.501967,1.04599,0.260754,-0.104118,0.321135,-0.224397,-0.717405,0.329297,1.12994,-1.14784,-1.29426,-1.32552,0.608791,1.0448,-1.07357,0.366047,-0.61418,-0.227943,0.60084,-1.73055,0.377962,0.622994
-9.04959,0.0750476,0.2,4,25,1,25.8003,0.997066,0.383689,-1.08309,-1.18769,0.501967,1.04599,0.260754,-0.104118,0.321135,-0.224397,-0.717405,0.329297,1.12994,-1.14784,-1.29426,-1.32552,0.608791,1.0448,-1.07357,0.366047,-0.61418,-0.227943,0.60084,-1.73055,0.377962,0.622994
-10.3365,0.318928,0.2,4,15,0,24.8286,1.20107,0.070299,-1.10132,-1.04996,0.164822,1.21916,0.0240522,-0.213854,0.536718,0.0327209,-0.799331,-0.0534947,1.21076,-0.859645,-0.865496,-1.1247,0.757996,1.02243,-1.18455,0.318323,-0.81663,-0.512952,0.448903,-1.75756,0.563169,0.461278
-8.31868,0.385878,0.2,4,15,0,19.1527,0.906759,-0.105246,0.206738,-0.594266,-0.826292,1.68297,0.250589,-0.305148,-0.385377,0.556705,-0.720081,0.476243,1.35074,-1.00122,0.247836,-1.27424,0.493329,-0.598181,-1.73309,0.0181314,-0.472654,-1.74134,0.336973,-0.440232,-0.577761,-0.414074
-10.9442,0.0781784,0.2,3,15,1,19.2665,1.25989,0.0505459,0.143081,-0.399657,-0.460777,1.70588,0.407376,-0.508638,-0.498588,0.520265,-0.614312,0.368744,1.11802,-0.78264,0.255048,-1.17157,0.636179,-0.831581,-1.88153,0.253316,-0.548472,-1.65125,0.333785,-0.278151,-0.758092,-0.554924
-7.55243,0.567731,0.2,3,15,0,19.4719,0.823011,1.02066,0.202455,1.37605,-0.15426,-0.247653,0.12404,-0.0510115,0.443024,1.0808,-0.747307,-0.702729,-0.303749,-0.814023,1.10577,-0.27182,1.37356,-1.19189,-0.519035,0.487781,0.990486,-1.21457,-0.67187,1.27941,-0.737074,0.251438
-14.5177,0.90749,0.2,4,15,0,20.1575,1.09671,1.32193,-0.176232,1.81246,-0.129531,0.0553647,-0.217188,-0.0306155,-0.0423185,0.515695,-0.631901,0.411154,-0.978038,-0.273381,1.99504,0.522943,1.49895,-0.664417,0.0689179,0.668881,1.27146,-2.37221,-1.37125,2.28536,0.376207,0.742213
-18.5241,0.993626,0.2,5,31,0,26.9835,1.30634,1.21293,-1.41401,2.21653,0.282819,1.45678,-1.46817,-0.140697,1.05356,-1.39117,-1.46509,1.06512,-0.423604,0.859441,1.16038,0.305686,1.8752,-0.568293,-0.377576,0.62669,-0.207541,-1.14762,-1.51899,3.00064,0.0617251,1.58593
-24.5118,0.207983,0.2,3,15,1,36.4457,1.59411,2.09975,-2.16481,2.01043,-0.769994,0.972228,-2.1518,1.03875,1.69156,-1.40708,-1.61802,1.38646,0.924255,0.441877,1.45464,-0.246196,3.52538,0.150479,0.643807,-0.748888,-0.609259,0.0176688,-2.91424,2.86377,0.0184508,1.86993
-14.6112,0.95347,0.2,5,31,0,31.7942,1.21942,0.640637,-1.52158,-1.89357,-1.54107,-0.4955,0.0639512,-0.504899,0.665507,0.98624,1.06786,-1.49878,-1.455,0.312656,-1.09299,-1.06354,0.253319,2.19393,-0.24736,-0.400083,1.05685,1.07796,0.0836601,1.21047,1.26718,-0.243714
-6.37133,0.99433,0.2,4,15,0,23.4464,0.669386,-0.457917,0.65697,0.127061,1.74778,0.204426,-0.177977,-0.0365379,-0.148407,-0.0580643,-1.17714,0.802942,0.662648,1.03535,1.13243,0.310793,0.157572,-1.54017,-0.0788878,-1.42663,-0.254432,-0.676497,0.686491,-0.271368,-0.122785,-0.258583
-6.37133,0.000587228,0.2,3,10,1,16.3284,0.669386,-0.457917,0.65697,0.127061,1.74778,0.204426,-0.177977,-0.0365379,-0.148407,-0.0580643,-1.17714,0.802942,0.662648,1.03535,1.13243,0.310793,0.157572,-1.54017,-0.0788878,-1.42663,-0.254432,-0.676497,0.686491,-0.271368,-0.122785,-0.258583
-4.08136,0.97839,0.2,4,15,0,20.6012,0.803068,-0.145304,0.664181,0.910434,1.7302,0.703939,0.105327,-0.240989,-0.0372199,0.00952679,-1.27539,0.613335,1.06973,1.1508,0.532367,0.0319308,0.0205577,-0.780854,-0.0109342,-0.596454,-0.626791,-0.277485,0.242823,0.795093,0.448398,-0.268972
0.0103962,0.261854,0.2,4,15,0,14.4835,0.633605,-0.280573,0.696931,0.448662,1.0363,1.11025,0.163634,-0.772309,-0.513576,0.361368,-0.941881,0.611752,0.808531,0.848741,-0.147759,0.633371,-0.242053,-0.741869,0.0534913,-0.709139,-0.338412,0.344819,-0.0419504,0.508112,-0.0932799,-0.0451784
-9.90007,0.617031,0.2,4,15,0,17.427,1.11557,0.616595,-0.975912,-0.625987,-1.47115,-1.56147,-0.297716,0.987151,0.939536,-0.349707,1.21001,-0.813751,-1.29696,-1.23653,0.209298,-1.02018,0.330735,1.00609,-0.0884064,0.958793,0.4355,-0.477177,0.0182987,-0.768621,0.22421,0.107425
-7.86576,0.211764,0.2,3,15,0,18.6614,0.77376,0.0457146,-0.733003,-0.819174,-1.74552,-1.04446,-0.422993,1.63641,0.863278,-0.361451,0.733897,-0.586736,-1.38298,-1.07721,-0.0151152,-1.29908,-0.261615,0.525577,-0.100971,0.517834,0.633343,-0.718001,-0.347667,-0.467805,0.223874,-0.309358
-10.2134,0.901418,0.2,4,15,0,20.5751,0.96776,0.00357863,0.985479,0.894992,1.67313,1.04452,0.245004,-2.19262,-0.707038,0.425275,-1.12931,0.635288,1.61143,0.921818,-0.132423,1.05287,0.120595,-0.867401,-0.0951511,-0.724185,-0.468422,0.954186,0.221495,0.603239,-0.268332,0.359082
-18.2539,0.958625,0.2,5,31,0,26.7362,1.36335,0.247346,0.911578,0.0581371,-1.64197,-2.54244,1.50904,1.12138,1.03015,-0.445083,-0.295514,-2.71465,-2.02984,0.107811,-0.375359,-0.767419,-1.15844,1.67682,-0.0804122,-0.401432,-0.0259001,-1.12444,-0.434249,-1.79237,1.73073,-0.818684
-23.5481,0.997373,0.2,5,31,0,29.9587,1.68914,0.326347,-0.506604,-0.525785,2.04819,2.13716,-1.68734,-1.40981,-0.273423,0.234928,1.79757,3.45464,3.15309,0.0896416,0.393225,1.95837,1.34827,-1.94527,-1.34651,0.490575,-0.805254,1.08718,0.637146,0.416853,-2.67727,0.985036
-46.5361,0.953198,0.2,6,63,0,53.5407,3.54422,5.3608,4.16226,1.56654,-0.721763,-2.63835,-0.251372,-2.48405,5.09296,5.52074,-6.23853,-1.13028,-1.94355,-0.429419,6.25809,-3.59935,2.67494,-3.11352,0.701733,-1.94669,-2.76729,4.61472,-5.798,4.17338,5.97004,-6.08129
-40.4666,0.979089,0.2,6,63,0,55.9902,2.74534,-2.56926,-1.61149,-0.817741,-1.46282,0.73667,2.04102,0.734819,-2.70431,-6.22176,3.93546,0.699643,2.63771,0.696672,-2.82251,1.41882,-4.72485,1.41832,-2.98309,2.76883,2.45105,-2.66459,3.66308,-2.91308,-6.94809,4.17756
-35.5351,0.85015,0.2,6,63,0,51.0039,2.71429,2.78282,2.63337,0.546422,3.78565,-0.735783,-0.784696,-1.02535,3.7126,4.57729,-2.43728,-2.37864,-1.25368,-1.76062,0.581477,1.49948,3.94923,3.02992,1.67554,0.322698,3.26569,2.3071,-2.99,-1.25702,4.11536,-2.86617
-33.6553,0.999887,0.2,6,63,0,44.894,2.50735,-1.28429,-2.59055,2.90907,-1.22384,-0.667037,-1.8435,-1.66131,-0.848127,-3.29573,-0.356745,-2.05351,0.0407654,2.26598,-3.74078,-2.19217,-1.36586,-4.09514,-0.131876,0.691693,-0.444496,-2.12172,-2.74246,3.72864,-4.55862,3.25036
-30.964,0.492449,0.2,5,51,1,45.4264,2.06248,-1.41869,-3.02726,0.158225,1.63619,1.01866,2.41898,2.32136,1.99471,1.44375,2.74823,-1.37295,3.35585,0.590909,-1.03618,0.0881037,-3.97421,3.35205,-1.98796,-0.378709,2.014,-0.472208,-3.1941,-0.648233,-3.27421,1.58475
-32.2945,0.613126,0.2,6,63,0,43.1377,2.10218,1.83272,2.75691,0.63901,-0.468471,0.123308,-2.61274,-3.73452,-1.95309,-0.282986,-2.67476,1.43488,-2.77183,-0.714289,1.07007,-0.332077,2.03391,-4.05936,2.08022,1.34292,-2.36264,0.115653,1.94722,1.59448,5.0165,-2.62438
-28.1538,0.999736,0.2,6,63,0,45.1347,1.86136,-1.66978,-2.32172,-0.630181,0.18948,-0.228642,2.24183,3.04278,1.77996,0.498158,2.18155,-1.10281,2.38494,0.628891,-1.11129,0.288253,-1.81175,3.33146,-1.78234,-0.874677,2.0861,-0.0219137,-1.60929,-1.23245,-4.41361,2.10296
-18.6129,1,0.2,5,31,0,34.8597,1.29621,1.06994,-1.93247,-0.108319,1.52728,0.00969549,0.638148,0.325489,1.34488,0.10128,1.49313,-1.20522,0.397045,1.95652,1.20832,-2.07514,0.637227,1.32674,0.872003,1.97363,0.861451,0.472875,-2.15797,-1.02403,0.280425,-2.17866
-22.3749,0.285485,0.2,4,25,1,37.8737,1.07494,0.984451,-2.33774,0.23685,1.57124,0.203427,1.07551,0.595629,1.6905,-0.0111238,1.4846,-1.24105,0.553562,2.18218,0.993783,-1.84804,0.559026,1.51545,1.21621,2.31165,0.690206,0.777657,-2.17493,-1.08476,0.433736,-2.08768
-29.508,0.589705,0.2,5,31,0,38.9976,1.28015,2.71056,-1.90558,-0.165573,-1.97281,2.04771,-0.148954,-1.85628,3.28585,2.77374,-0.520815,0.947099,-0.501589,1.40288,1.16061,-0.247223,-1.87081,-0.455853,-0.0883934,0.904081,1.01515,0.730444,-1.26493,2.91583,-1.51787,3.5553
-26.0195,0.294649,0.2,5,31,0,37.0433,1.44127,2.75719,-1.69001,1.16075,-0.717558,1.87219,0.420085,-1.81482,2.51307,1.59271,-1.48339,0.890737,-1.57328,1.26705,0.971782,-0.671617,-1.03155,-0.0852589,-0.516673,0.989699,1.51559,1.47891,-0.267448,3.3807,-2.24105,3.35117
-22.3514,0.0690158,0.2,4,19,0,44.2949,1.29779,3.14503,-0.404727,0.416007,-0.145251,2.70376,0.361711,-1.1707,1.65759,1.21284,-1.80334,1.47211,-1.40755,0.593002,0.82223,0.0172208,0.0353091,0.128888,-0.273922,1.54568,1.67114,2.31473,-0.51824,2.12852,-0.677489,2.51083
-23.9283,0.993815,0.2,5,31,0,39.3542,1.39731,1.48812,1.10033,0.685472,0.794662,3.37668,1.11126,0.788879,-0.984792,0.0748768,1.60592,-0.11389,-0.177274,-1.09729,0.290879,-3.52819,2.52873,1.4829,-2.76925,1.17581,-1.99918,1.26885,-0.956922,1.06251,0.163978,1.10339
-22.3437,0.301807,0.2,4,29,1,35.0246,1.82702,1.43686,0.106727,0.652079,1.04709,2.97864,0.540597,2.14528,1.01627,-1.33322,1.58725,0.700155,0.883286,0.179149,0.120377,-1.2469,1.7466,2.22426,-2.54174,1.69344,-1.3717,0.783305,-0.830616,1.28151,0.611157,1.80864
-23.8061,0.344311,0.2,4,31,1,39.0556,2.08243,0.720464,0.371025,1.8699,0.381957,3.00785,0.937723,2.07659,-0.0993854,-1.69717,1.48559,-0.103592,0.41759,0.170658,-0.906268,-1.39996,1.35894,1.7597,-1.67706,2.60459,0.12178,0.985218,-0.68421,1.80346,0.86121,2.25297
-21.2632,0.257317,0.2,4,29,0,35.7288,1.26345,0.908423,0.356318,1.70876,0.17315,3.08405,0.627767,2.03265,-0.134679,-1.33248,1.69288,-0.224859,0.622725,0.369932,-0.926246,-1.56393,1.15406,1.52742,-1.68988,2.6862,-0.00733773,0.998776,-0.148786,1.95257,0.803478,1.99808
-23.4106,0.272169,0.2,4,23,1,33.3756,1.5367,0.65407,3.05362,0.922668,1.23011,3.35405,1.66783,0.849426,1.50655,-1.66944,0.299295,1.74469,0.165802,0.89867,0.289239,1.17926,1.47728,0.0528355,0.266867,0.136284,1.1226,-1.12594,-2.04318,-0.27996,-0.277188,3.83989
-19.2452,0.960954,0.2,5,31,0,35.6481,1.39664,-2.45058,-1.07691,-1.00118,-0.27382,-1.37326,0.719824,0.833456,-0.427928,-1.15019,-0.520797,2.46733,-0.624023,-0.046732,-1.04627,0.754914,-0.321104,0.478786,1.13835,0.765824,1.26481,-2.64497,3.09376,0.603332,-0.554385,1.03103
-19.4219,0.969085,0.2,5,31,0,28.7421,1.21391,2.70207,2.10482,1.37546,0.403543,-2.06578,-0.648816,-0.162192,-2.33181,-0.271386,1.50647,-1.25649,-0.63913,-0.313617,-0.828671,-0.090893,-0.723629,-0.0657935,-1.64789,1.99366,-1.64698,1.03643,-1.16127,0.342847,0.757395,-1.08651
-17.162,0.493858,0.2,4,15,0,25.5323,1.02137,2.201,1.59138,1.29372,-0.264873,-1.89036,0.0629285,0.775052,-1.46977,-0.355956,1.1682,-1.01924,-1.06768,-0.748695,0.477689,-0.56157,-0.984577,0.435267,-1.51303,1.60665,-1.80014,0.511617,-1.82742,0.11948,0.0457738,-1.2272
