xs,wide_likelihoods,narrow_small_likelihoods,narrow_large_likelihoods,normal_prior,normal_posterior_wide,normal_posterior_narrow_small,normal_posterior_narrow_large,normal_mixture_prior,normal_mixture_posterior_wide,normal_mixture_posterior_narrow_small,normal_mixture_posterior_narrow_large,laplace_prior,laplace_posterior_wide,laplace_posterior_narrow_small,laplace_posterior_narrow_large,cauchy_prior,cauchy_posterior_wide,cauchy_posterior_narrow_small,cauchy_posterior_narrow_large
-8.55,0.00307991091986313,4.66117986338635e-23,7.11851884068761e-78,5.33216873582341e-17,3.69491125764951e-19,1.54630558269394e-38,3.43489955146386e-82,0.00692006243275661,5.16227455864941e-05,2.47428183712275e-24,8.35009804006617e-78,9.67725497790469e-05,6.65305170109824e-07,3.00443891247629e-26,2.36342923840305e-77,0.00429553505190501,3.12908090249619e-05,1.57750250091354e-24,9.89864223554775e-78
-8.525,0.0031310409407559,5.99068705365045e-23,1.13860301189805e-77,6.60083098347619e-17,4.67180908477724e-19,2.46020232094519e-38,6.80129260159287e-82,0.00693484821459997,5.28389759916898e-05,3.18681524432044e-24,1.33844710104491e-77,9.922235854016e-05,6.96730153499012e-07,3.95914594905279e-26,3.87599006756318e-77,0.00432042329038662,3.21449066941262e-05,2.03920017302798e-24,1.5924556598209e-77
-8.5,0.00318289544381155,7.69459862670642e-23,1.8200511094244e-77,8.16623563166955e-17,5.90306768406159e-19,3.90934011358081e-38,1.34501153549469e-81,0.00694962215327497,5.40814101309256e-05,4.10195088887276e-24,2.1440588405645e-77,0.000101734184505322,7.29610961631419e-07,5.21396619808102e-26,6.35259652865323e-77,0.004345527456434,3.30215725021926e-05,2.63442231542383e-24,2.56032327251139e-77
-8.475,0.00323548234288831,9.87697317146123e-23,2.90752464810139e-77,1.00965678341424e-16,7.45387387886827e-19,6.20430614725102e-38,2.65654814334658e-81,0.00696438403868066,5.53505502313445e-05,5.27654782095696e-24,3.43240115731708e-77,0.000104309597647529,7.64013669913304e-07,6.86220166437312e-26,1.04051526594444e-76,0.00437085004328889,3.39213850081482e-05,3.40131385763989e-24,4.1139407608171e-77
-8.45,0.00328880959621717,1.26704005218225e-22,4.64185737647872e-77,1.24753917967075e-16,9.40584718868104e-19,9.83422443272535e-38,5.24042493543174e-81,0.00697913366049539,5.66469066447541e-05,6.78320827610185e-24,5.49142720998464e-77,0.000106950207683831,8.00007288149362e-07,9.02583330188397e-26,1.70323355998899e-76,0.00439639358010829,3.48449372407912e-05,4.38878025192896e-24,6.60628155761841e-77
-8.425,0.00334288520588133,1.62437156648213e-22,7.40608591235197e-77,1.54050526181082e-16,1.18611117778829e-18,1.55684057915194e-37,1.03245813374396e-80,0.00699387080818161,5.79709979447079e-05,8.71457631421665e-24,8.78007598664642e-77,0.000109657665081459,8.37663887869294e-07,1.18642340522116e-25,2.78630414506763e-76,0.00442216063258398,3.57928370556777e-05,5.65948379150201e-24,1.06021020828522e-76
-8.4,0.00339771721727834,2.08117682020285e-22,1.18090310597965e-76,1.90108153790799e-16,1.49473595011044e-18,2.46153096005285e-37,2.03158747858495e-80,0.00700859527099066,5.93233510239788e-05,1.11887933888488e-23,1.4029337701574e-76,0.000112433662089424,8.77058735043447e-07,1.55854974711023e-25,4.55524145679676e-76,0.00444815380357449,3.67657075009184e-05,7.29366316863071e-24,1.70044575430532e-76
-8.375,0.00345331371856498,2.66477869438827e-22,1.88177784045102e-76,2.34458978470431e-16,1.88241407958094e-18,3.88708102918789e-37,3.99259939648877e-80,0.00702330683796763,6.07045011924037e-05,1.43564176050257e-23,2.24027800856218e-76,0.000115279933796221,9.18270428409508e-07,2.04611574969202e-25,7.44256865421738e-76,0.00447437573374975,3.77641871920498e-05,9.39399935314594e-24,2.72564645663217e-76
-8.35,0.00350968284008449,3.40990186628007e-22,2.99675336144615e-76,2.8897585580299e-16,2.36906756263261e-18,6.13054404881038e-37,7.83669740773739e-80,0.00703800529795619,6.2114992275088e-05,1.84091935096254e-23,3.57513555936677e-76,0.00011819825921432,9.61381043641322e-07,2.68453019730696e-25,1.21524225711456e-75,0.0045008291022488,3.87889306962159e-05,1.20918104644785e-23,4.3662866689026e-76
-8.325,0.00356683275377619,4.36064949349436e-22,4.76938320686106e-76,3.55946571911275e-16,2.97955448598462e-18,9.65676298990421e-37,1.53627000472734e-79,0.00705269043960345,6.35553767109431e-05,2.35911599175703e-23,5.70176039924302e-76,0.000121190462392109,1.00647628359985e-06,3.5199375204532e-25,1.98303985067179e-75,0.00452751662735081,3.98406089258975e-05,1.55549335885624e-23,6.99022240898734e-76
-8.3,0.00362477167256721,5.57300002272069e-22,7.58581070537603e-76,4.38163943550933e-16,3.7448706210019e-18,1.51922206554515e-36,3.00787065131321e-79,0.00706736205136483,6.5026215651544e-05,3.02127097076681e-23,9.08764314080666e-76,0.000124258413553976,1.05364563491611e-06,4.61243418108428e-25,3.23391489625593e-75,0.00455444106715969,4.09199095424343e-05,1.99977465205369e-23,1.11842227960708e-75
-8.275,0.00368350784974629,7.11795889777111e-22,1.20578631392751e-75,5.39035073752077e-16,4.70363816999264e-18,2.38708607081445e-36,5.88176803892286e-79,0.00708201992150899,6.65280790602843e-05,3.86683742111e-23,1.44750281636306e-75,0.000127404030269269,1.10298253116586e-06,6.04023693955971e-25,5.27053009872997e-75,0.00458160522030267,4.20275373695942e-05,2.56939022982998e-23,1.78836736869591e-75
-8.25,0.00374304957831935,9.08553431197667e-22,1.9154343217898e-75,6.62713745596875e-16,5.9039489716253e-18,3.74603671412299e-36,1.14871888758799e-78,0.00709666383812268,6.8061545811808e-05,4.94593038554895e-23,2.30416418498082e-75,0.000130629278650834,1.15458452290583e-06,7.90508117622768e-25,8.58437289843727e-75,0.00460901192664312,4.31642148174469e-05,3.29925005312049e-23,2.8578788791923e-75
-8.225,0.00380340519034694,1.15897491407888e-21,3.0408342338679e-75,8.14260745346928e-16,7.40564493155974e-18,5.87128432637455e-36,2.24066413466106e-78,0.00711129358911572,6.96272037916998e-05,6.3221666204506e-23,3.66550045619189e-75,0.000133936174583899,1.20855345485276e-06,1.03392076813376e-24,1.39730565822492e-74,0.00463666406800799,4.43306823168109e-05,4.23386099451938e-23,4.56422556953998e-75
-8.2,0.00386458305626309,1.47749549270426e-21,4.82443870188136e-75,9.99837874849718e-16,9.28313737851487e-18,9.19075791670564e-36,4.36512711640969e-78,0.00712590896222593,7.12256499964084e-05,8.07624950097542e-23,5.82745576483539e-75,0.000137326784986071,1.26499565049664e-06,1.35143994047561e-24,2.27301774679973e-74,0.00466456456893011,4.55276987645442e-05,5.42992963090523e-23,7.28495081128005e-75
-8.175,0.00392659158417576,1.88237809132428e-21,7.64943582541868e-75,1.22694257280799e-15,1.16288902190661e-17,1.43690042620452e-35,8.49325492812547e-78,0.00714050974502406,7.28574906333839e-05,1.03104915004698e-22,9.25871135213013e-75,0.000140803229099226,1.32402210445213e-06,1.76536619818009e-24,3.69524128433751e-74,0.0046927163974059,4.6756041979964e-05,6.9596611554548e-23,1.16204363415345e-74
-8.15,0.00398943921914857,2.39671348985512e-21,1.21210595302473e-74,1.50469145170822e-15,1.45577201039934e-17,2.24367088365662e-35,1.65047350193985e-77,0.0071550957249188,7.45233412214069e-05,1.31545156366723e-22,1.47010364946216e-74,0.000144367679814102,1.38574868286357e-06,2.30463116068286e-24,6.00359437579943e-74,0.00472112256566859,4.80165091726829e-05,8.9149379189132e-23,1.85248449365336e-74
-8.125,0.00405313444246363,3.04967772063353e-21,1.91946558051578e-74,1.84416271541667e-15,1.8212101450609e-17,3.49903883380173e-35,3.20331822421537e-77,0.00716966668916174,7.62238266910818e-05,1.67724384223326e-22,2.33276622202594e-74,0.000148022365028428,1.45029633219148e-06,3.00674514524098e-24,9.74784127199503e-74,0.00474978613097752,4.9309917422157e-05,1.14126087690541e-22,2.95136624371615e-74
-8.1,0.00411768577086556,3.87811193174696e-21,3.0377262874373e-74,2.2588094031543e-15,2.27687064540944e-17,5.4499874824094e-35,6.20938723781318e-77,0.0071842224248524,7.79595814854773e-05,2.13719132299778e-22,3.69930664239776e-74,0.000151769569039433,1.51779129672194e-06,3.92030966394688e-24,1.5817364451818e-73,0.00477871019642382,5.06371041692566e-05,1.46011802034876e-22,4.69924464200828e-74
-8.075,0.00418310175578634,4.92850609925384e-21,4.80447033268089e-74,2.76495776973571e-15,2.8446461820161e-17,8.47811647950351e-35,1.20213858477722e-76,0.00719876271894322,7.97312496608831e-05,2.72155083051561e-22,5.86266795934269e-74,0.000155611633971607,1.58836534515295e-06,5.10825647103189e-24,2.56500585045904e-73,0.00480789791175283,5.19989277201682e-05,1.86692754510055e-22,7.47772475545616e-74
-8.05,0.00424939098255104,6.2594881692601e-21,7.59400639418076e-74,3.38240793177866e-15,3.55164668634932e-17,1.31722627491512e-34,2.32443529257203e-76,0.0072132873582446,8.15394849876616e-05,3.463501255958e-22,9.28530374831742e-74,0.000159550961240602,1.6621560066265e-06,6.65202052315779e-24,4.15691519486544e-73,0.00483735247420373,5.33962677629544e-05,2.38563217760673e-22,1.18917949966787e-73
-8.025,0.00431656206956419,7.9449453360585e-21,1.19956826251491e-73,4.13515727039831e-15,4.43141942632684e-17,2.04398885314061e-34,4.48887504962959e-76,0.00722779612942998,8.33849510511692e-05,4.40494104704271e-22,1.4696800001923e-73,0.000163590013054196,1.73930681658926e-06,8.65691260242983e-24,6.73259569507011e-73,0.00486707712936674,5.48300258971036e-05,3.04660443286941e-22,1.8900004927247e-73
-8,0.00438462366747673,1.00779353943e-20,1.89368413755054e-73,5.05227108353689e-15,5.52544880759955e-17,3.16777110417824e-34,8.6579426461606e-76,0.00724228881904086,8.52683213527177e-05,5.59874519945513e-22,2.32474490595124e-73,0.000167731313951256,1.81996757287985e-06,1.12590319504547e-23,1.08973894385625e-72,0.00489707517205832,5.63011261764077e-05,3.88834926788308e-22,3.00201621582077e-73
-7.975,0.00445358445833353,1.27755848986305e-20,2.9875740716844e-73,6.16892974461101e-15,6.88499871125732e-17,4.90327436094308e-34,1.66781941156705e-75,0.0072567652134919,8.71902794105539e-05,7.11159731499671e-22,3.67496897388736e-73,0.000171977452379653,1.90429460245661e-06,1.46341545084219e-23,1.7627510169127e-72,0.00492734994721476,5.78105156655247e-05,4.95965111759943e-22,4.76541591685335e-73
-7.95,0.00452345315470111,1.61852190216294e-20,4.7104065036877e-73,7.52768728903104e-15,8.57337397572853e-17,7.58011384653185e-34,3.2087839437025e-75,0.007271225099076,8.91515188608243e-05,9.02754086702752e-22,5.80574424870453e-73,0.000176331082314128,1.99245103919546e-06,1.90091538853813e-23,2.84962716523392e-72,0.00495790485080473,5.93591650105817e-05,6.32227956623804e-22,7.56006096276781e-73
-7.925,0.00459423849877571,2.04920277378532e-20,7.42209758644197e-73,9.17998308195137e-15,1.06686943886323e-16,1.17036787899422e-33,6.16579468896619e-75,0.00728566826196944,9.11527435585028e-05,1.14524293306097e-21,9.16617144304417e-73,0.000180794924915113,2.08460711320497e-06,2.46766671305947e-23,4.60377061439402e-72,0.00498874333076105,6.0948069024193e-05,8.05439682790568e-22,1.19863386107243e-72
-7.9,0.00466594926147159,2.59286470110043e-20,1.1687550445752e-72,1.11879562143519e-14,1.32672948930602e-16,1.80478798649206e-33,1.18329975532474e-74,0.00730009448823693,9.31946676782482e-05,1.45194989482955e-21,1.44625176823014e-72,0.000185371770229544,2.18094045212262e-06,3.20139148256716e-23,7.43306407841242e-72,0.00501986888793236,6.25782472852755e-05,1.02548463350765e-21,1.89926075483296e-72
-7.875,0.00473859424148918,3.27871253878144e-20,1.83928446418068e-72,1.36266217597701e-14,1.64878903784326e-16,2.77963083544341e-33,2.26807609895715e-74,0.00731450356383681,9.52780158151631e-05,1.83963426550095e-21,2.28047692142634e-72,0.000190064478934732,2.28163639487481e-06,4.15068364160761e-23,1.19936298919855e-71,0.00505128507705495,6.42507447540503e-05,1.30485468257529e-21,3.00759603518975e-72
-7.85,0.00481218226436342,4.14338599469603e-20,2.89269651658766e-72,1.65864792706232e-14,2.04766733162944e-16,4.27567987947709e-33,4.34187784900749e-74,0.00732889527462619,9.74035230854282e-05,2.32936315949831e-21,3.59362959914807e-72,0.000194875984126377,2.38688831840188e-06,5.37810216009473e-23,1.93402451647081e-71,0.00508299550774547,6.59666324026419e-05,1.65932725688861e-21,4.75982866725897e-72
-7.825,0.00488672218149187,5.23282260057157e-20,4.54658598259189e-72,2.01766372182486e-14,2.54135486950042e-16,6.56871433333256e-33,8.3014644469846e-74,0.00734326940636606,9.95719352267746e-05,2.94760148324523e-21,5.65935312693873e-72,0.000199809293151853,2.49689797786881e-06,6.96413253793082e-23,3.11674931827271e-71,0.00511500384551482,6.77270078616832e-05,2.1088170486528e-21,7.52835508583772e-72
-7.8,0.0049622228691426,6.60457986073931e-20,7.14161626103093e-72,2.45285528569643e-14,3.15197544998619e-16,1.00788898825482e-32,1.585217854694e-73,0.00735762574472652,0.000101784008698769,3.72757321052848e-21,8.90689078043156e-72,0.000204867489489893,2.61187586090274e-06,9.01225712524841e-23,5.01961417666909e-71,0.00514731381280386,6.95329960833583e-05,2.67844522823898e-21,1.18999703377887e-71
-7.775,0.00503869322744189,8.33072782803907e-20,1.12107889958765e-71,2.98005056564908e-14,3.90671689314556e-16,1.54455065967133e-32,3.02329363777671e-73,0.00737196407529196,0.000104040510782877,4.71096034955498e-21,1.40091347244158e-71,0.000210053734677867,2.73204155641959e-06,1.1655440347102e-22,8.07918154537156e-71,0.00517992919004145,7.13857500213247e-05,3.39988084326217e-21,1.87987392222313e-71
-7.75,0.00511614217934147,1.05014498299704e-19,1.75875122300878e-71,3.61829445111252e-14,4.83896695189211e-16,2.36400693442808e-32,5.75875811047168e-73,0.00738628418356621,0.000106342219682275,5.95002194696668e-21,2.20202552323047e-71,0.000215371270287844,2.85762413862336e-06,1.50644182161627e-22,1.29954990880074e-70,0.00521285381672533,7.32864513279615e-05,4.3130226185995e-21,2.96789601398995e-71
-7.725,0.00519457866956543,1.32295217249535e-19,2.75740914927806e-71,4.39048749979915e-14,5.98969864994963e-16,3.61370308854022e-32,1.09555573234345e-72,0.00740058585497784,0.000108689924621368,7.51023519691601e-21,3.4590690914832e-71,0.00022082341995268,2.98886256678517e-06,1.9458287144601e-22,2.08904177612325e-70,0.0052460915925265,7.52363110694181e-05,5.46810619251866e-21,4.68280208296062e-71
-7.7,0.00527401166353655,1.66558803237993e-19,4.32042607053565e-71,5.32414837225298e-14,7.40915859742389e-16,5.51713129840809e-32,2.08159984152883e-72,0.00741486887488532,0.000111084425944998,9.47358508215084e-21,5.43027691110715e-71,0.000226413591443399,3.12600610143188e-06,2.51180209232324e-22,3.35606105261785e-70,0.00527964647841749,7.72365704589359e-05,6.92834272262924e-21,7.38414376104808e-71
-7.675,0.00535445014628211,2.09565411984181e-19,6.76519796850339e-71,6.45232330781313e-14,9.15892306091744e-16,8.41262061856549e-32,3.95018239045831e-72,0.0074291330285823,0.000113526535217291,1.19426590373898e-20,8.51943057056802e-71,0.000232145278799157,3.26931473759884e-06,3.24037142506325e-22,5.38816822660358e-70,0.00531352249782538,7.92885016089402e-05,8.77322074347606e-21,1.16367513714881e-70
-7.65,0.00543590312131915,2.63511871387432e-19,1.05867585288491e-70,7.81467025177005e-14,1.13144000852109e-15,1.28116899679296e-31,7.48676468278138e-72,0.00744337810130285,0.000116017075320112,1.50457402027014e-20,1.33574947146911e-70,0.000238022064511135,3.41905965582677e-06,4.17765657192314e-22,8.6453186725333e-70,0.00534772373780992,8.13934083024112e-05,1.11026353538955e-20,1.83273930104189e-70
-7.625,0.00551837960951894,3.31138236018879e-19,1.65567111111162e-70,9.45875028078652e-14,1.39678722340045e-15,1.94867165890329e-31,1.41719088125911e-71,0.00745760387822671,0.0001185568805511,1.89431385302158e-20,2.09298109550749e-70,0.000244047621761707,3.57552369160851e-06,5.38268844646835e-22,1.38627512994904e-69,0.00538225435026753,8.35526267840533e-05,1.40420487347079e-20,2.88474221746888e-70
-7.6,0.00560188864795085,4.15859897911516e-19,2.58769865839947e-70,1.14415649018014e-13,1.72321940823743e-15,2.96024767816374e-31,2.67928953273671e-71,0.00747181014448463,0.000121146796721241,2.38350552845742e-20,3.27741511228437e-70,0.000250225716720305,3.73900182401931e-06,6.93097475500989e-22,2.22150054233662e-69,0.00541711855316186,8.57675265718063e-05,1.77489354670195e-20,4.53785654755279e-70
-7.575,0.00568643928870543,5.21931273717788e-19,4.0418658597898e-70,1.38313847709009e-13,2.12452821023003e-15,4.49132581493911e-31,5.0590395835049e-71,0.00748599668516361,0.000123787681251939,2.99713457371043e-20,5.12889076768856e-70,0.000256560210897392,3.90980168429182e-06,8.91903681695003e-22,3.55772176916307e-69,0.00545232063178136,8.80395112892486e-05,2.24208273806553e-20,7.13398193499537e-70
-7.55,0.00577204059769666,6.54648479902184e-19,6.30926338384261e-70,1.67099235703838e-13,2.617556280778e-15,6.80578468751029e-31,9.54055499793799e-71,0.00750016328531224,0.000126480403271551,3.76636300302933e-20,8.0212360919738e-70,0.000263055063558032,4.08824408512675e-06,1.1470178124264e-21,5.69411330414737e-69,0.00548786494002484,9.03700195194648e-05,2.8305348470241e-20,1.12085851141421e-69
-7.525,0.00585870165344349,8.20600114606821e-19,9.84246740171052e-70,2.01749204008235e-13,3.22285788874481e-15,1.03000416600322e-30,1.79695140772322e-70,0.00751430972994602,0.000129225843711353,4.73003068661381e-20,1.25367510057808e-69,0.000269714334196565,4.27466357156056e-06,1.47418142200099e-21,9.10770162064313e-69,0.00552375590171544,9.27605256809679e-05,3.57127241658412e-20,1.75997778276896e-69
-7.5,0.00594643154583036,1.02797735716689e-18,1.53446814988903e-69,2.43432053302901e-13,3.96549936440992e-15,1.55688627160152e-30,3.38030711116428e-70,0.00752843580405268,0.000132024895400882,5.93651532224136e-20,1.95818875851354e-69,0.000276542185073917,4.46940899424233e-06,1.89347803409843e-21,1.45586146055638e-68,0.00555999801194394,9.52125409262752e-05,4.50313651047691e-20,2.76185730597024e-69
-7.475,0.00603523937484705,1.28695715915249e-18,2.39078398378653e-69,2.93543359738038e-13,4.87602826816664e-15,2.35034669461178e-30,6.35086844571745e-70,0.00754254129259758,0.000134878463162643,7.44603510572041e-20,3.05667987333423e-69,0.000283542883819152,4.67284410600584e-06,2.43051426732397e-21,2.3257330845656e-68,0.00559659583844205,9.77276140637702e-05,5.67472686403533e-20,4.33144700103803e-69
-7.45,0.00612513424930747,1.6101754378816e-18,3.72264277277561e-69,3.53749084760991e-13,5.99164599738339e-15,3.54375835759961e-30,1.19170073235928e-69,0.00755662598052904,0.000137787463906101,9.33349754214858e-20,4.76838390355937e-69,0.000290720806096878,4.8853481826555e-06,3.11791767643756e-21,3.71302829070115e-68,0.00563355402298643,0.000100307332503483,7.14681579235531e-20,6.78894903182824e-69
-7.425,0.00621612528554769,2.01331102050816e-18,5.79283227612834e-69,4.26036644151969e-13,7.35762550446519e-15,5.33646178826081e-30,2.23335842706387e-69,0.00757068965278372,0.000140752826720956,1.16920215473475e-19,7.43392749164413e-69,0.000298080438342179,5.1073166689208e-06,3.99723498204672e-21,5.9241386121143e-68,0.00567087728283429,0.000102953323227457,8.99534962072512e-20,1.06343249156556e-68
-7.4,0.00630822160610298,2.51580577695144e-18,9.00863749571088e-69,5.1277536367967e-13,9.02902411591292e-15,8.02601264137699e-30,4.18029355970214e-69,0.00758473209429208,0.000143775492969637,1.46372890201923e-19,1.15822058651606e-68,0.000305626380564786,5.33916185057e-06,5.12133612850404e-21,9.44606067238859e-68,0.00570857041219137,0.000105667253785386,1.13151782489498e-19,1.66477365848595e-68
