xs,normal_prior,normal_mixture_prior,laplace_prior,cauchy_prior,horseshoe_prior
-79.15,0,2.48415112249981e-16,2.11135743388338e-35,5.08017848195145e-05,4.47659634592228e-05
-79.125,0,2.53378789708061e-16,2.1648067017923e-35,5.08338869971344e-05,4.57202874738028e-05
-79.1,0,2.58440033050409e-16,2.21960904436027e-35,5.08660196113002e-05,4.69032835765289e-05
-79.075,0,2.63600727259131e-16,2.27579871483535e-35,5.08981827004986e-05,4.81541199848055e-05
-79.05,0,2.68862793079553e-16,2.33341083359076e-35,5.09303763032768e-05,4.77926303908186e-05
-79.025,0,2.74228187685835e-16,2.39248141007609e-35,5.09626004582434e-05,4.49010894941346e-05
-79,0,2.79698905358795e-16,2.45304736532464e-35,5.09948552040677e-05,4.12373613862778e-05
-78.975,0,2.8527697817602e-16,2.51514655502998e-35,5.10271405794804e-05,3.95875733964427e-05
-78.95,0,2.90964476714587e-16,2.57881779320714e-35,5.10594566232735e-05,4.02725935555664e-05
-78.925,0,2.96763510766614e-16,2.64410087645274e-35,5.10918033743003e-05,4.06429347457867e-05
-78.9,0,3.02676230067769e-16,2.71103660881887e-35,5.11241808714757e-05,3.85089806984181e-05
-78.875,0,3.08704825039112e-16,2.77966682731727e-35,5.11565891537764e-05,3.49801706371314e-05
-78.85,0,3.14851527542391e-16,2.85003442806858e-35,5.11890282602407e-05,3.30307803537909e-05
-78.825,0,3.21118611649089e-16,2.92218339311388e-35,5.12214982299689e-05,3.41053258873129e-05
-78.8,0,3.27508394423472e-16,2.99615881790506e-35,5.12539991021233e-05,3.74356797763601e-05
-78.775,0,3.34023236719832e-16,3.07200693949063e-35,5.12865309159283e-05,4.21325804947623e-05
-78.75,0,3.40665543994251e-16,3.14977516541574e-35,5.13190937106705e-05,4.82139328537678e-05
-78.725,0,3.47437767131083e-16,3.22951210335311e-35,5.1351687525699e-05,5.54833518800854e-05
-78.7,0,3.54342403284447e-16,3.31126759148457e-35,5.13843124004253e-05,6.28356689468118e-05
-78.675,0,3.61381996735009e-16,3.39509272965165e-35,5.14169683743236e-05,6.89263550551004e-05
-78.65,0,3.68559139762264e-16,3.48103991129437e-35,5.14496554869306e-05,7.25647312496886e-05
-78.625,0,3.75876473532691e-16,3.56916285619915e-35,5.14823737778461e-05,7.26626870528375e-05
-78.6,0,3.8333668900395e-16,3.65951664407517e-35,5.15151232867328e-05,6.89988717984819e-05
-78.575,0,3.90942527845501e-16,3.75215774898105e-35,5.15479040533164e-05,6.30590654985706e-05
-78.55,0,3.98696783375895e-16,3.8471440746232e-35,5.15807161173859e-05,5.72080894651228e-05
-78.525,0,4.06602301517005e-16,3.94453499054709e-35,5.16135595187936e-05,5.27933567107814e-05
-78.5,0,4.14661981765579e-16,4.04439136924564e-35,5.16464342974552e-05,4.93740461461182e-05
-78.475,0,4.22878778182294e-16,4.14677562420608e-35,5.167934049335e-05,4.59072588810562e-05
-78.45,0,4.31255700398775e-16,4.25175174892058e-35,5.1712278146521e-05,4.24754070921086e-05
-78.425,0,4.3979581464279e-16,4.35938535688448e-35,5.1745247297075e-05,4.03571441751896e-05
-78.4,0,4.48502244781916e-16,4.46974372260641e-35,5.17782479851828e-05,4.03527409416123e-05
-78.375,0,4.57378173386168e-16,4.58289582365752e-35,5.18112802510793e-05,4.22221444529166e-05
-78.35,0,4.66426842809709e-16,4.69891238378434e-35,5.18443441350632e-05,4.6646758118152e-05
-78.325,0,4.75651556292124e-16,4.81786591711353e-35,5.1877439677498e-05,5.5785209003275e-05
-78.3,0,4.8505567907961e-16,4.93983077347583e-35,5.19105669188114e-05,6.98180536916489e-05
-78.275,0,4.94642639566295e-16,5.06488318487661e-35,5.19437258994957e-05,8.3754683916774e-05
-78.25,0,5.04415930456211e-16,5.19310131314394e-35,5.19769166601077e-05,9.03025793264635e-05
-78.225,0,5.14379109946164e-16,5.32456529878178e-35,5.20101392412692e-05,8.64634876491708e-05
-78.2,0,5.24535802929924e-16,5.45935731106059e-35,5.20433936836669e-05,7.60252749963998e-05
-78.175,0,5.34889702224122e-16,5.59756159937604e-35,5.20766800280524e-05,6.523112435843e-05
-78.15,0,5.45444569816161e-16,5.73926454590711e-35,5.21099983152427e-05,5.70474401429955e-05
-78.125,0,5.5620423813464e-16,5.88455471960836e-35,5.21433485861199e-05,5.004714664498e-05
-78.1,0,5.67172611342579e-16,6.03352293156788e-35,5.21767308816316e-05,4.19747847474043e-05
-78.075,0,5.78353666653924e-16,6.18626229176737e-35,5.2210145242791e-05,3.33076459480275e-05
-78.05,0,5.8975145567372e-16,6.34286826727923e-35,5.22435917106768e-05,2.69226959661104e-05
-78.025,0,6.0137010576231e-16,6.50343874193592e-35,5.22770703264336e-05,2.48610644565265e-05
-78,0,6.13213821424108e-16,6.66807407751131e-35,5.23105811312721e-05,2.65046261459449e-05
-77.975,0,6.25286885721226e-16,6.83687717644936e-35,5.23441241664688e-05,3.01405471164804e-05
-77.95,0,6.37593661712521e-16,7.00995354618184e-35,5.23776994733664e-05,3.51617950715266e-05
-77.925,0,6.50138593918443e-16,7.18741136507412e-35,5.2411307093374e-05,4.15272663752479e-05
-77.9,0,6.62926209812105e-16,7.36936155003956e-35,5.24449470679672e-05,4.73770230882329e-05
-77.875,0,6.75961121337181e-16,7.55591782586694e-35,5.2478619438688e-05,4.8912586028609e-05
-77.85,0,6.89248026452839e-16,7.74719679630149e-35,5.25123242471452e-05,4.38198270985515e-05
-77.825,0,7.02791710706504e-16,7.94331801692626e-35,5.25460615350143e-05,3.41185122924033e-05
-77.8,0,7.16597048834708e-16,8.14440406988866e-35,5.2579831344038e-05,2.45908769871643e-05
-77.775,0,7.30669006392515e-16,8.35058064051747e-35,5.26136337160257e-05,1.89012889381702e-05
-77.75,0,7.45012641412267e-16,8.56197659588118e-35,5.26474686928543e-05,1.79531363105453e-05
-77.725,0,7.59633106091792e-16,8.7787240653333e-35,5.26813363164681e-05,2.08965413153077e-05
-77.7,0,7.74535648512924e-16,9.00095852309784e-35,5.27152366288785e-05,2.61360319477131e-05
-77.675,0,7.89725614390713e-16,9.2288188729455e-35,5.27491696721648e-05,3.16035278443689e-05
-77.65,0,8.05208448853788e-16,9.46244753501216e-35,5.27831354884739e-05,3.53420149567012e-05
-77.625,0,8.20989698256616e-16,9.70199053481713e-35,5.28171341200208e-05,3.63586682842518e-05
-77.6,0,8.37075012024019e-16,9.94759759453295e-35,5.2851165609088e-05,3.50922988317988e-05
-77.575,0,8.53470144528634e-16,1.0199422226567e-34,5.28852299980265e-05,3.34685549217976e-05
-77.55,0,8.70180957001865e-16,1.04576218295121e-34,5.29193273292556e-05,3.40765559402489e-05
-77.525,0,8.87213419478849e-16,1.0722357786525e-34,5.29534576452627e-05,3.80204088518387e-05
-77.5,0,9.04573612778129e-16,1.0993795566197e-34,5.29876209886039e-05,4.3399463481683e-05
-77.475,0,9.22267730516542e-16,1.12721048259763e-34,5.30218174019039e-05,4.6966395239869e-05
-77.45,0,9.40302081160001e-16,1.15574595182098e-34,5.30560469278562e-05,4.73916619573218e-05
-77.425,0,9.5868309011081e-16,1.18500379988695e-34,5.30903096092233e-05,4.59166613151777e-05
-77.4,0,9.77417301832011e-16,1.21500231390299e-34,5.31246054888364e-05,4.40708906096828e-05
-77.375,0,9.96511382009644e-16,1.24576024391691e-34,5.31589346095965e-05,4.22192856363738e-05
-77.35,0,1.0159721197533e-15,1.27729681463622e-34,5.31932970144732e-05,4.03644064079895e-05
-77.325,0,1.0358064298359e-15,1.30963173744419e-34,5.32276927465062e-05,3.88404124199563e-05
-77.3,0,1.05602135497318e-15,1.34278522272021e-34,5.32621218488043e-05,3.77523312624509e-05
-77.275,0,1.07662406814364e-15,1.37677799247179e-34,5.32965843645463e-05,3.67376003518767e-05
-77.25,0,1.09762187494979e-15,1.4116312932866e-34,5.33310803369808e-05,3.57225831315206e-05
-77.225,0,1.11902221602103e-15,1.44736690961221e-34,5.33656098094262e-05,3.5296070090467e-05
-77.2,0,1.14083266945947e-15,1.4840071773721e-34,5.34001728252714e-05,3.59213484521485e-05
-77.175,0,1.16306095332885e-15,1.5215749979264e-34,5.34347694279752e-05,3.7149419985603e-05
-77.15,0,1.18571492818762e-15,1.56009385238585e-34,5.34693996610671e-05,3.80653959211961e-05
-77.125,0,1.20880259966703e-15,1.59958781628843e-34,5.35040635681468e-05,3.81872246453505e-05
-77.1,0,1.23233212109465e-15,1.64008157464719e-34,5.35387611928851e-05,3.78505010922289e-05
-77.075,0,1.25631179616443e-15,1.68160043737927e-34,5.35734925790231e-05,3.78273347597323e-05
-77.05,0,1.28075008165409e-15,1.72417035512546e-34,5.36082577703734e-05,3.86350976697285e-05
-77.025,0,1.30565559019035e-15,1.7678179354701e-34,5.36430568108193e-05,4.03840989471446e-05
-77,0,1.33103709306324e-15,1.81257045957178e-34,5.36778897443155e-05,4.33893967496985e-05
-76.975,0,1.35690352309e-15,1.85845589921487e-34,5.37127566148879e-05,4.83903486377413e-05
-76.95,0,1.38326397752968e-15,1.90550293429281e-34,5.37476574666341e-05,5.56315197011012e-05
-76.925,0,1.41012772104911e-15,1.9537409707341e-34,5.37825923437232e-05,6.38756592227014e-05
-76.9,0,1.43750418874124e-15,2.00320015888173e-34,5.38175612903963e-05,7.05517050097113e-05
-76.875,0,1.46540298919682e-15,2.05391141233839e-34,5.38525643509661e-05,7.30697753692953e-05
-76.85,0,1.49383390763007e-15,2.10590642728825e-34,5.38876015698176e-05,7.05895065028129e-05
-76.825,0,1.52280690905958e-15,2.1592177023082e-34,5.39226729914079e-05,6.47895963641785e-05
-76.8,0,1.55233214154531e-15,2.21387855868062e-34,5.39577786602665e-05,5.84514230793089e-05
-76.775,0,1.58241993948243e-15,2.26992316122005e-34,5.39929186209954e-05,5.32187770493509e-05
-76.75,0,1.61308082695328e-15,2.32738653962755e-34,5.40280929182693e-05,4.92899713411299e-05
-76.725,0,1.64432552113835e-15,2.38630461038516e-34,5.40633015968353e-05,4.69975735083957e-05
-76.7,0,1.67616493578711e-15,2.44671419920504e-34,5.40985447015139e-05,4.74097238525805e-05
-76.675,0,1.70861018475011e-15,2.50865306404676e-34,5.41338222771984e-05,5.08599227368217e-05
-76.65,0,1.74167258557293e-15,2.57215991871706e-34,5.41691343688553e-05,5.55053308497197e-05
-76.625,0,1.77536366315353e-15,2.63727445706751e-34,5.42044810215245e-05,5.78024284248467e-05
-76.6,0,1.80969515346351e-15,2.70403737780418e-34,5.42398622803193e-05,5.46230866880263e-05
-76.575,0,1.84467900733508e-15,2.77249040992583e-34,5.42752781904268e-05,4.56672263318416e-05
-76.55,0,1.8803273943143e-15,2.84267633880595e-34,5.43107287971077e-05,3.44445455739121e-05
-76.525,0,1.91665270658177e-15,2.91463903293474e-34,5.43462141456967e-05,2.65112722608485e-05
-76.5,0,1.9536675629425e-15,2.9884234713387e-34,5.43817342816026e-05,2.59286216058378e-05
-76.475,0,1.99138481288525e-15,3.06407577169369e-34,5.44172892503084e-05,3.26833435900546e-05
-76.45,0,2.02981754071325e-15,3.14164321915007e-34,5.44528790973712e-05,4.27188660610217e-05
-76.425,0,2.06897906974739e-15,3.22117429588763e-34,5.44885038684229e-05,5.03848219946302e-05
-76.4,0,2.10888296660262e-15,3.30271871141819e-34,5.45241636091701e-05,5.22344713479983e-05
-76.375,0,2.14954304553962e-15,3.38632743365604e-34,5.45598583653939e-05,4.97340684136832e-05
-76.35,0,2.19097337289224e-15,3.47205272077425e-34,5.45955881829505e-05,4.77679908983811e-05
-76.325,0,2.23318827157259e-15,3.55994815386779e-34,5.46313531077713e-05,4.95029348075578e-05
-76.3,0,2.27620232565488e-15,3.65006867044369e-34,5.46671531858627e-05,5.32089251661805e-05
-76.275,0,2.32003038503912e-15,3.74247059875838e-34,5.47029884633065e-05,5.49690171277775e-05
-76.25,0,2.36468757019663e-15,3.8372116930251e-34,5.47388589862604e-05,5.37853919572415e-05
-76.225,0,2.41018927699807e-15,3.9343511695118e-34,5.47747648009572e-05,5.26849355480338e-05
-76.2,0,2.45655118162596e-15,4.03394974355339e-34,5.4810705953706e-05,5.48309967915219e-05
-76.175,0,2.50378924557277e-15,4.13606966750095e-34,5.48466824908918e-05,5.96968113674137e-05
-76.15,0,2.55191972072624e-15,4.24077476963114e-34,5.48826944589754e-05,6.36267161253619e-05
-76.125,0,2.6009591545433e-15,4.34813049404133e-34,5.49187419044942e-05,6.34719957742026e-05
-76.1,0,2.65092439531417e-15,4.45820394155396e-34,5.4954824874062e-05,5.8961628269091e-05
-76.075,0,2.70183259751802e-15,4.57106391165684e-34,5.49909434143691e-05,5.2078152323625e-05
-76.05,0,2.75370122727221e-15,4.68678094550533e-34,5.50270975721825e-05,4.52812989031869e-05
-76.025,0,2.80654806787585e-15,4.80542737001235e-34,5.50632873943461e-05,4.0252147743011e-05
-76,0,2.86039122545034e-15,4.92707734305563e-34,5.5099512927781e-05,3.78130062610279e-05
-75.975,0,2.91524913467749e-15,5.05180689982829e-34,5.51357742194852e-05,3.804459430716e-05
-75.95,0,2.97114056463767e-15,5.17969400036354e-34,5.51720713165342e-05,4.01124772566074e-05
-75.925,0,3.0280846247496e-15,5.31081857826244e-34,5.5208404266081e-05,4.22025589335125e-05
-75.9,0,3.08610077081255e-15,5.44526259065448e-34,5.52447731153562e-05,4.23950384918835e-05
-75.875,0,3.14520881115443e-15,5.58311006942409e-34,5.52811779116683e-05,4.01871075167348e-05
-75.85,0,3.20542891288567e-15,5.72444717373275e-34,5.53176187024035e-05,3.71784702436148e-05
-75.825,0,3.26678160826207e-15,5.86936224387147e-34,5.53540955350262e-05,3.60203610683747e-05
-75.8,0,3.32928780115818e-15,6.01794585647664e-34,5.53906084570794e-05,3.82867624257818e-05
-75.775,0,3.39296877365209e-15,6.17029088114278e-34,5.5427157516184e-05,4.30804832076428e-05
-75.75,0,3.45784619272519e-15,6.32649253846973e-34,5.54637427600398e-05,4.78388539545295e-05
-75.725,0,3.52394211707733e-15,6.48664845957803e-34,5.55003642364251e-05,5.0367149733036e-05
-75.7,0,3.59127900406023e-15,6.65085874713179e-34,5.55370219931974e-05,4.96430361221688e-05
-75.675,0,3.65987971673097e-15,6.81922603790643e-34,5.55737160782928e-05,4.53116234309816e-05
-75.65,0,3.72976753102709e-15,6.99185556693929e-34,5.5610446539727e-05,3.79271028054104e-05
-75.625,0,3.80096614306624e-15,7.1688552333058e-34,5.56472134255949e-05,2.9841403273969e-05
-75.6,0,3.87349967657151e-15,7.35033566755916e-34,5.56840167840708e-05,2.45695917495217e-05
-75.575,0,3.94739269042542e-15,7.53641030087836e-34,5.57208566634087e-05,2.45572424333224e-05
-75.55,0,4.0226701863542e-15,7.72719543596669e-34,5.57577331119426e-05,2.96835048362823e-05
-75.525,0,4.09935761674462e-15,7.92281031974393e-34,5.57946461780863e-05,3.76814838619093e-05
-75.5,0,4.17748089259594e-15,8.12337721788049e-34,5.58315959103338e-05,4.54430016877409e-05
-75.475,0,4.25706639160871e-15,8.32902149121658e-34,5.58685823572594e-05,5.02133639963484e-05
-75.45,0,4.33814096641326e-15,8.53987167411721e-34,5.59056055675179e-05,5.06240723124665e-05
-75.425,0,4.42073195294003e-15,8.75605955481069e-34,5.59426655898446e-05,4.71545195781795e-05
-75.4,0,4.50486717893364e-15,8.97772025775973e-34,5.59797624730557e-05,4.14301221844613e-05
-75.375,0,4.59057497261444e-15,9.20499232811957e-34,5.60168962660484e-05,3.50804135928349e-05
-75.35,0,4.67788417148798e-15,9.43801781833242e-34,5.60540670178007e-05,2.94811594041964e-05
-75.325,0,4.76682413130709e-15,9.67694237691513e-34,5.60912747773721e-05,2.62912374262903e-05
-75.3,0,4.85742473518775e-15,9.92191533949474e-34,5.61285195939036e-05,2.7408668259373e-05
-75.275,0,4.94971640288107e-15,1.01730898221471e-33,5.61658015166176e-05,3.36118165970372e-05
-75.25,0,5.04373010020583e-15,1.04306228171007e-33,5.62031205948183e-05,4.30277937910658e-05
-75.225,0,5.13949734864182e-15,1.06946752908605e-33,5.62404768778919e-05,5.15388529618949e-05
-75.2,0,5.23705023508838e-15,1.09654122848182e-33,5.62778704153066e-05,5.55795440362647e-05
-75.175,0,5.33642142179108e-15,1.12430030184085e-33,5.63153012566128e-05,5.48725840463474e-05
-75.15,0,5.43764415643727e-15,1.15276209948759e-33,5.63527694514434e-05,5.21977808576335e-05
-75.125,0,5.54075228242615e-15,1.18194441097212e-33,5.63902750495138e-05,5.0293607232032e-05
-75.1,0,5.64578024931399e-15,1.21186547618906e-33,5.64278181006222e-05,4.91185538631059e-05
-75.075,0,5.75276312343867e-15,1.24254399677817e-33,5.64653986546496e-05,4.63043207268372e-05
-75.05,0,5.86173659872637e-15,1.27399914781352e-33,5.65030167615601e-05,4.00788038134559e-05
-75.025,0,5.97273700768266e-15,1.30625058978843e-33,5.65406724714011e-05,3.13945602357852e-05
-75,0,6.08580133257252e-15,1.33931848090404e-33,5.65783658343034e-05,2.34325545577946e-05
-74.975,0,6.20096721679077e-15,1.37322348966873e-33,5.66160969004812e-05,1.96491127528838e-05
-74.95,0,6.31827297642751e-15,1.40798680781666e-33,5.66538657202325e-05,2.19626663341479e-05
-74.925,0,6.43775761203116e-15,1.44363016355335e-33,5.66916723439394e-05,2.94863459491749e-05
-74.9,0,6.55946082057199e-15,1.48017583513639e-33,5.67295168220678e-05,3.83178799233013e-05
-74.875,0,6.68342300761079e-15,1.51764666480022e-33,5.6767399205168e-05,4.45632034136503e-05
-74.85,0,6.8096852996744e-15,1.55606607303315e-33,5.68053195438745e-05,4.75537621904899e-05
-74.825,0,6.93828955684302e-15,1.59545807321594e-33,5.68432778889067e-05,5.00832605450718e-05
-74.8,0,7.06927838555209e-15,1.63584728663109e-33,5.68812742910684e-05,5.50188610036307e-05
-74.775,0,7.20269515161206e-15,1.6772589578517e-33,5.69193088012486e-05,6.19107167152673e-05
-74.75,0,7.33858399345094e-15,1.7197189705204e-33,5.69573814704212e-05,6.71466537183625e-05
-74.725,0,7.47698983558098e-15,1.76325386352728e-33,5.69954923496453e-05,6.73610376131655e-05
-74.7,0,7.61795840229621e-15,1.80789084759762e-33,5.70336414900657e-05,6.27788449650395e-05
-74.675,0,7.76153623160262e-15,1.85365782229958e-33,5.70718289429125e-05,5.74420871625162e-05
-74.65,0,7.90777068938425e-15,1.90058339348213e-33,5.71100547595017e-05,5.59589458304801e-05
-74.625,0,8.05670998381233e-15,1.94869689115487e-33,5.71483189912353e-05,5.9529999469345e-05
-74.6,0,8.20840317999724e-15,1.99802838782004e-33,5.71866216896012e-05,6.50631861506773e-05
-74.575,0,8.36290021489073e-15,2.04860871726892e-33,5.72249629061739e-05,6.81807969374742e-05
-74.55,0,8.52025191244136e-15,2.10046949385399e-33,5.72633426926141e-05,6.6628255659975e-05
-74.525,0,8.68050999900604e-15,2.15364313224877e-33,5.73017611006692e-05,6.09123851090554e-05
-74.5,0,8.8437271190247e-15,2.20816286770827e-33,5.73402181821735e-05,5.29991284823074e-05
-74.475,0,9.00995685095952e-15,2.26406277684189e-33,5.73787139890482e-05,4.5017044098767e-05
-74.45,0,9.17925372350526e-15,2.32137779891249e-33,5.74172485733016e-05,3.8241043680146e-05
-74.425,0,9.35167323207437e-15,2.38014375767471e-33,5.74558219870294e-05,3.27537335425895e-05
-74.4,0,9.52727185556067e-15,2.44039738376569e-33,5.74944342824149e-05,2.84693531034872e-05
-74.375,0,9.70610707338805e-15,2.50217633766324e-33,5.7533085511729e-05,2.607672161768e-05
-74.35,0,9.88823738284663e-15,2.56551923322457e-33,5.75717757273304e-05,2.60198059209487e-05
-74.325,0,1.00737223167232e-14,2.63046566182137e-33,5.76105049816658e-05,2.70454826233486e-05
-74.3,0,1.02626224612295e-14,2.69705621708576e-33,5.76492733272705e-05,2.72286263404404e-05
-74.275,0,1.04549994742335e-14,2.76533252028242e-33,5.76880808167676e-05,2.65132123614528e-05
-74.25,0,1.06509161037992e-14,2.83533724632351e-33,5.77269275028694e-05,2.70029179169592e-05
-74.225,0,1.08504362070392e-14,2.90711415044161e-33,5.77658134383764e-05,3.04114538629224e-05
-74.2,0,1.10536247692856e-14,2.98070809553829e-33,5.78047386761783e-05,3.6045907296292e-05
-74.175,0,1.12605479235857e-14,3.056165080225e-33,5.7843703269254e-05,4.15087615428064e-05
-74.15,0,1.14712729705241e-14,3.13353226757342e-33,5.78827072706716e-05,4.47233792461191e-05
-74.125,0,1.16858683983826e-14,3.21285801459424e-33,5.79217507335885e-05,4.51197115651396e-05
-74.1,0,1.19044039036361e-14,3.29419190246159e-33,5.7960833711252e-05,4.35988954606004e-05
-74.075,0,1.21269504117969e-14,3.37758476750298e-33,5.79999562569991e-05,4.19713267828495e-05
-74.05,0,1.23535800986094e-14,3.46308873297381e-33,5.80391184242569e-05,4.19918729497168e-05
-74.025,0,1.25843664115998e-14,3.5507572416358e-33,5.80783202665427e-05,4.39655429518352e-05
-74,0,1.28193840919917e-14,3.64064508916082e-33,5.81175618374641e-05,4.61617074182804e-05
-73.975,0,1.30587091969874e-14,3.73280845837962e-33,5.81568431907193e-05,4.63303831303101e-05
-73.95,0,1.33024191224251e-14,3.82730495439807e-33,5.81961643800972e-05,4.41233926096942e-05
-73.925,0,1.35505926258185e-14,3.92419364060243e-33,5.82355254594779e-05,4.15855672462267e-05
-73.9,0,1.38033098497797e-14,4.02353507557544e-33,5.82749264828322e-05,4.08952913005141e-05
-73.875,0,1.40606523458395e-14,4.12539135094792e-33,5.83143675042225e-05,4.19210098454546e-05
