xs,normal_cdf,cauchy_cdf,containment_like,contraction_like,compromise_like,normal_prior,normal_post_containment,normal_post_contraction,normal_post_compromise,cauchy_prior,cauchy_post_containment,cauchy_post_contraction,cauchy_post_compromise
-19.175,4.51225641168437e-22,0.00242718999853267,1.01724649918887e-05,0,0,2.1861087001447e-21,3.2156403252125e-25,0,0,0.000126576058135733,1.78552690362546e-08,0,0
-19.15,5.09286535167909e-22,0.00243035853081784,1.03900338125486e-05,0,0,2.46425304962692e-21,3.70230141702574e-25,0,0,0.000126906740370731,1.82848026787486e-08,0,0
-19.125,5.74729454248838e-22,0.00243353534636402,1.06119906950429e-05,0,0,2.77735243972968e-21,4.26184219048333e-25,0,0,0.00012723872014514,1.87242650588361e-08,0,0
-19.1,6.48481445307726e-22,0.00243672047769456,1.08384181630091e-05,0,0,3.12974408463005e-21,4.90505904610629e-25,0,0,0.000127572004256143,1.91738757720491e-08,0,0
-19.075,7.31584498160141e-22,0.0024399139575033,1.10694001630741e-05,0,0,3.52629630270384e-21,5.64433002503221e-25,0,0,0.000127906599545486,1.96338590370562e-08,0,0
-19.05,8.25209609994347e-22,0.0024431158186557,1.1305022086732e-05,0,0,3.9724726680292e-21,6.49384386797518e-25,0,0,0.000128242512899834,2.01044437877129e-08,0,0
-19.025,9.30672547339506e-22,0.00244632609418992,1.15453707925071e-05,0,0,4.47440380138522e-21,7.4698618566425e-25,0,0,0.000128579751251125,2.05858637668334e-08,0,0
-19,1.04945150753626e-21,0.00244954481731803,1.17905346284018e-05,0,0,5.03896769715001e-21,8.59101707231952e-25,0,0,0.000128918321576923,2.10783576217101e-08,0,0
-18.975,1.1832069053798e-21,0.00245277202142707,1.20406034546359e-05,0,0,5.67387958608185e-21,9.87865635335124e-25,0,0,0.000129258230900787,2.15821690014124e-08,0,0
-18.95,1.33380353702034e-21,0.00245600774008029,1.22956686666767e-05,0,0,6.38779244931523e-21,1.13572309694025e-24,0,0,0.000129599486292626,2.2097546655897e-08,0,0
-18.925,1.50333540266664e-21,0.00245925200701823,1.25558232185641e-05,0,0,7.19040942735014e-21,1.3054742867805e-24,0,0,0.000129942094869075,2.26247445369577e-08,0,0
-18.9,1.69415350248814e-21,0.00246250485615996,1.28211616465337e-05,0,0,8.09260951081469e-21,1.50032542997371e-24,0,0,0.000130286063793859,2.31640219010504e-08,0,0
-18.875,1.90889695673436e-21,0.00246576632160424,1.30917800929395e-05,0,0,9.10658805895012e-21,1.72394697169874e-24,0,0,0.000130631400278173,2.37156434140221e-08,0,0
-18.85,2.1505278419151e-21,0.00246903643763068,1.33677763304805e-05,0,0,1.02460138689266e-20,1.98054000613401e-24,0,0,0.000130978111581056,2.42798792577786e-08,0,0
-18.825,2.42237018038136e-21,0.00247231523870099,1.36492497867321e-05,0,0,1.1526204716209e-20,2.27491209681322e-24,0,0,0.000131326205009775,2.4857005238924e-08,0,0
-18.8,2.72815357134612e-21,0.00247560275946017,1.39363015689861e-05,0,0,1.29643235055019e-20,2.61256379960188e-24,0,0,0.000131675687920208,2.54473028994045e-08,0,0
-18.775,3.0720620078675e-21,0.00247889903473771,1.42290344894026e-05,0,0,1.45795974157432e-20,2.99978738020957e-24,0,0,0.000132026567717234,2.60510596291931e-08,0,0
-18.75,3.45878848723358e-21,0.00248220409954886,1.4527553090475e-05,0,0,1.63935626939072e-20,3.44377942343583e-24,0,0,0.000132378851855125,2.66685687810471e-08,0,0
-18.725,3.89359609226348e-21,0.00248551798909583,1.48319636708122e-05,0,0,1.84303380540595e-20,3.9527692645048e-24,0,0,0.000132732547837941,2.73001297873776e-08,0,0
-18.7,4.38238629906651e-21,0.00248884073876907,1.51423743112398e-05,0,0,2.07169299734802e-20,4.53616543759364e-24,0,0,0.000133087663219932,2.7946048279263e-08,0,0
-18.675,4.93177535367586e-21,0.00249217238414851,1.54588949012236e-05,0,0,2.32835735504799e-20,5.20472263723993e-24,0,0,0.000133444205605936,2.86066362076449e-08,0,0
-18.65,5.54917965667772e-21,0.00249551296100485,1.57816371656184e-05,0,0,2.61641130028579e-20,5.97073202949263e-24,0,0,0.000133802182651794,2.92822119667451e-08,0,0
-18.625,6.24291120258091e-21,0.00249886250530081,1.61107146917439e-05,0,0,2.93964263463232e-20,6.8482381368592e-24,0,0,0.000134161602064753,2.9973100519738e-08,0,0
-18.6,7.02228424044163e-21,0.00250222105319246,1.64462429567913e-05,0,0,3.30228993036965e-20,7.85328596042386e-24,0,0,0.000134522471603887,3.06796335267191e-08,0,0
-18.575,7.89773445550058e-21,0.00250558864103047,1.67883393555626e-05,0,0,3.70909540638325e-20,9.00420250087308e-24,0,0,0.000134884799080511,3.1402149475008e-08,0,0
-18.55,8.8809521198163e-21,0.00250896530536148,1.71371232285467e-05,0,0,4.16536391401948e-20,1.03219174054046e-23,0,0,0.000135248592358607,3.21409938118238e-08,0,0
-18.525,9.98503082473217e-21,0.00251235108292937,1.74927158903333e-05,0,0,4.67702872796465e-20,1.1830328108449e-23,0,0,0.000135613859355249,3.28965190793764e-08,0,0
-18.5,1.1224633591328e-20,0.00251574601067664,1.7855240658368e-05,0,0,5.25072491498519e-20,1.35567155607978e-23,0,0,0.000135980608041036,3.36690850524095e-08,0,0
-18.475,1.26161783588296e-20,0.00251915012574569,1.82248228820526e-05,0,0,5.89387113971248e-20,1.55322174654203e-23,0,0,0.000136348846440522,3.44590588782418e-08,0,0
-18.45,1.41780450775083e-20,0.00252256346548025,1.8601589972191e-05,0,0,6.61476086247676e-20,1.77923668717057e-23,0,0,0.000136718582632659,3.52668152193448e-08,0,0
-18.425,1.59308068844175e-20,0.0025259860674267,1.89856714307854e-05,0,0,7.42266399052222e-20,2.03777050375316e-23,0,0,0.000137089824751241,3.60927363984999e-08,0,0
-18.4,1.78974881201405e-20,0.00252941796933543,1.93771988811843e-05,0,0,8.32794016189964e-20,2.33344786667164e-23,0,0,0.000137462580985346,3.6937212546581e-08,0,0
-18.375,2.01038522556113e-20,0.00253285920916228,1.97763060985862e-05,0,0,9.34216497217448e-20,2.67154329864241e-23,0,0,0.000137836859579794,3.78006417530028e-08,0,0
-18.35,2.25787231434441e-20,0.00253630982506991,2.01831290408998e-05,0,0,1.0478270599209e-19,3.05807136657771e-23,0,0,0.000138212668835597,3.86834302188819e-08,0,0
-18.325,2.53543433917776e-20,0.00253976985542921,2.0597805879966e-05,0,0,1.1750702442178e-19,3.49988923166539e-23,0,0,0.000138590017110423,3.95859924129552e-08,0,0
-18.3,2.84667740846022e-20,0.0025432393388207,2.10204770331415e-05,0,0,1.31755935693713e-19,4.0048132286915e-23,0,0,0.000138968912819061,4.05087512303002e-08,0,0
-18.275,3.19563405454736e-20,0.00254671831403603,2.14512851952499e-05,0,0,1.47709589670734e-19,4.58175136849154e-23,0,0,0.000139349364433887,4.1452138153908e-08,0,0
-18.25,3.58681293664973e-20,0.00255020682007935,2.1890375370899e-05,0,0,1.6556911800944e-19,5.24085390957476e-23,0,0,0.000139731380485339,4.24165934191492e-08,0,0
-18.225,4.02525425071819e-20,0.00255370489616882,2.23378949071718e-05,0,0,1.85559041441599e-19,5.99368443022809e-23,0,0,0.000140114969562397,4.34025661811896e-08,0,0
-18.2,4.51659149143546e-20,0.00255721258173807,2.27939935266887e-05,0,0,2.07929948955758e-19,6.85341415503351e-23,0,0,0.000140500140313062,4.44105146853966e-08,0,0
-18.175,5.06712028317708e-20,0.00256072991643764,2.32588233610482e-05,0,0,2.32961479091502e-19,7.83504265456881e-23,0,0,0.000140886901444847,4.54409064407909e-08,0,0
-18.15,5.68387507639222e-20,0.00256425694013653,2.37325389846454e-05,0,0,2.60965636858894e-19,8.95564844953078e-23,0,0,0.000141275261725269,4.64942183965918e-08,0,0
-18.125,6.37471459412256e-20,0.00256779369292369,2.42152974488718e-05,0,0,2.92290483449516e-19,1.02346735167489e-22,0,0,0.00014166522998234,4.75709371219067e-08,0,0
-18.1,7.1484170112697e-20,0.00257134021510951,2.47072583167014e-05,0,0,3.27324239951092e-19,1.16942462214631e-22,0,0,0.000142056815105078,4.86715589886193e-08,0,0
-18.075,8.01478595774897e-20,0.0025748965472274,2.52085836976608e-05,0,0,3.66499850755233e-19,1.33595477955736e-22,0,0,0.000142450026044005,4.97965903575248e-08,0,0
-18.05,8.98476855698413e-20,0.00257846273003527,2.57194382831906e-05,0,0,4.10300057303405e-19,1.52592281541112e-22,0,0,0.000142844871811664,5.09465477677695e-08,0,0
-18.025,1.00705868445497e-19,0.00258203880451716,2.62399893823986e-05,0,0,4.59263038299519e-19,1.74258776017718e-22,0,0,0.000143241361483134,5.21219581296473e-08,0,0
-18,1.12858840595384e-19,0.00258562481188476,2.67704069582064e-05,0,0,5.13988678583446e-19,1.98965618390962e-22,0,0,0.000143639504196547,5.3323358920808e-08,0,0
-17.975,1.26458874649722e-19,0.002589220793579,2.73108636638943e-05,0,0,5.75145535569775e-19,2.27134286462715e-22,0,0,0.000144039309153623,5.45512983859332e-08,0,0
-17.95,1.41675895349458e-19,0.00259282679127167,2.78615348800447e-05,0,0,6.43478579576246e-19,2.59243957156013e-22,0,0,0.000144440785620194,5.58063357399373e-08,0,0
-17.925,1.58699495470954e-19,0.00259644284686699,2.84225987518876e-05,0,0,7.19817792571303e-19,2.95839303372816e-22,0,0,0.000144843942926744,5.70890413747499e-08,0,0
-17.9,1.77741178414554e-19,0.00260006900250328,2.8994236227052e-05,0,0,8.050877189408e-19,3.37539330349881e-22,0,0,0.000145248790468952,5.83999970697406e-08,0,0
-17.875,1.9903685253085e-19,0.00260370530055456,2.9576631093721e-05,0,0,9.00318071899596e-19,3.85047388179182e-22,0,0,0.000145655337708238,5.97397962058398e-08,0,0
-17.85,2.22849604985395e-19,0.00260735178363222,3.01699700192e-05,0,0,1.00665551025408e-18,4.39162514868559e-22,0,0,0.000146063594172315,6.11090439834241e-08,0,0
-17.825,2.49472785980649e-19,0.00261100849458665,3.07744425888934e-05,0,0,1.12537671246385e-18,5.00792284287478e-22,0,0,0.000146473569455748,6.2508357644019e-08,0,0
-17.8,2.79233437493965e-19,0.00261467547650899,3.13902413456971e-05,0,0,1.2579028884757e-18,5.70967355856486e-22,0,0,0.000146885273220519,6.39383666958854e-08,0,0
-17.775,3.12496104385939e-19,0.00261835277273275,3.20175618298069e-05,0,0,1.40581588474204e-18,6.50857948216062e-22,0,0,0.000147298715196594,6.53997131435535e-08,0,0
-17.75,3.4966706982139e-19,0.00262204042683555,3.26566026189453e-05,0,0,1.57087605433243e-18,7.41792487708899e-22,0,0,0.000147713905182499,6.68930517213633e-08,0,0
-17.725,3.91199061467143e-19,0.00262573848264084,3.33075653690098e-05,0,0,1.75504208226373e-18,8.45278714733283e-22,0,0,0.000148130853045901,6.84190501310825e-08,0,0
-17.7,4.37596479930904e-19,0.00262944698421962,3.39706548551437e-05,0,0,1.96049297628207e-18,9.63027567323933e-22,0,0,0.000148549568724193,6.99783892836617e-08,0,0
-17.675,4.89421206434366e-19,0.00263316597589222,3.4646079013233e-05,0,0,2.18965245552643e-18,1.09698020220033e-21,0,0,0.000148970062225086,7.15717635451978e-08,0,0
-17.65,5.4729905282565e-19,0.00263689550223003,3.5334048981831e-05,0,0,2.44521599399738e-18,1.24933855955897e-21,0,0,0.000149392343627209,7.31998809871713e-08,0,0
-17.625,6.1192692379127e-19,0.00264063560805732,3.60347791445114e-05,0,0,2.7301808027794e-18,1.42259992971443e-21,0,0,0.00014981642308071,7.48634636410258e-08,0,0
-17.6,6.84080768593555e-19,0.00264438633845299,3.67484871726553e-05,0,0,3.04787906478121e-18,1.61959603803402e-21,0,0,0.000150242310807869,7.65632477571615e-08,0,0
-17.575,7.64624407907442e-19,0.00264814773875243,3.7475394068671e-05,0,0,3.4020147686398e-18,1.8435372302618e-21,0,0,0.000150670017103711,7.82999840684112e-08,0,0
-17.55,8.545193304429e-19,0.0026519198545493,3.82157242096495e-05,0,0,3.79670452469907e-18,2.09806241419768e-21,0,0,0.00015109955233663,8.00744380580699e-08,0,0
-17.525,9.54835564103737e-19,0.0026557027316974,3.89697053914595e-05,0,0,4.23652278595718e-18,2.38729549679369e-21,0,0,0.000151530926949017,8.18873902325551e-08,0,0
-17.5,1.06676373754749e-18,0.00265949641631254,3.97375688732809e-05,0,0,4.72655194095143e-18,2.71590914918586e-21,0,0,0.000151964151457893,8.37396363987653e-08,0,0
-17.475,1.19162846028337e-18,0.00266330095477435,4.05195494225818e-05,0,0,5.27243779413287e-18,3.08919683727209e-21,0,0,0.000152399236455553,8.5631987946218e-08,0,0
-17.45,1.33090316299182e-18,0.00266711639372827,4.1315885360539e-05,0,0,5.88045100281523e-18,3.51315417359122e-21,0,0,0.00015283619261021,8.75652721340384e-08,0,0
-17.425,1.48622655470201e-18,0.00267094278008736,4.21268186079025e-05,0,0,6.55755509876824e-18,3.99457077905631e-21,0,0,0.000153275030666653,8.95403323828767e-08,0,0
-17.4,1.65942086996478e-18,0.00267478016103428,4.29525947313115e-05,0,0,7.31148178750329e-18,4.54113399233316e-21,0,0,0.000153715761446903,9.15580285718369e-08,0,0
-17.375,1.85251209736408e-18,0.00267862858402321,4.37934629900557e-05,0,0,8.15081428986109e-18,5.16154593232758e-21,0,0,0.000154158395850882,9.3619237340488e-08,0,0
-17.35,2.0677524007956e-18,0.00268248809678182,4.46496763832905e-05,0,0,9.08507956932284e-18,5.86565560760393e-21,0,0,0.000154602944857089,9.57248523960467e-08,0,0
-17.325,2.30764496709296e-18,0.00268635874731321,4.55214916977042e-05,0,0,1.01248503752286e-17,6.66460797809688e-21,0,0,0.000155049419523278,9.7875784825808e-08,0,0
-17.3,2.57497153801189e-18,0.00269024058389794,4.64091695556391e-05,0,0,1.12818581276032e-17,7.57101211201738e-21,0,0,0.000155497830987146,1.00072963414907e-07,0,0
-17.275,2.87282291151858e-18,0.00269413365509601,4.73129744636704e-05,0,0,1.25691177744134e-17,8.59913084752513e-21,0,0,0.000155948190467027,1.023173349695e-07,0,0
-17.25,3.20463272702076e-18,0.0026980380097489,4.82331748616398e-05,0,0,1.40010658677533e-17,9.76509466805421e-21,0,0,0.000156400509262596,1.04609864645442e-07,0,0
-17.225,3.57421488191e-18,0.0027019536969816,4.91700431721521e-05,0,0,1.55937132327317e-17,1.10871428360786e-20,0,0,0.000156854798755577,1.06951536282562e-07,0,0
-17.2,3.98580496284818e-18,0.00270588076620467,5.01238558505288e-05,0,0,1.7364813742831e-17,1.25858952069601e-20,0,0,0.000157311070410455,1.093433527446e-07,0,0
-17.175,4.44410611497086e-18,0.00270981926711634,5.10948934352261e-05,0,0,1.93340508694795e-17,1.42846585672691e-20,0,0,0.000157769335775205,1.11786336264924e-07,0,0
-17.15,4.95433981595708e-18,0.00271376924970459,5.2083440598715e-05,0,0,2.15232438428989e-17,1.62097718160828e-20,0,0,0.00015822960648202,1.14281528798091e-07,0,0
-17.125,5.52230207012961e-18,0.00271773076424925,5.3089786198826e-05,0,0,2.39565754474231e-17,1.8390994839376e-20,0,0,0.000158691894248047,1.16829992377361e-07,0,0
-17.1,6.15442559085038e-18,0.00272170386132415,5.41142233305611e-05,0,0,2.6660843679117e-17,2.08619465236084e-20,0,0,0.000159156210876136,1.19432809478249e-07,0,0
-17.075,6.8578485979349e-18,0.00272568859179929,5.51570493783707e-05,0,0,2.96657397183857e-17,2.36605980225899e-20,0,0,0.000159622568255594,1.22091083388211e-07,0,0
-17.05,7.64049092116903e-18,0.00272968500684297,5.62185660688993e-05,0,0,3.30041549173805e-17,2.68298281402696e-20,0,0,0.00016009097836294,1.2480593858256e-07,0,0
-17.025,8.51113817184779e-18,0.00273369315792402,5.72990795242018e-05,0,0,3.67125197734852e-17,3.04180485307618e-20,0,0,0.000160561453262681,1.27578521106711e-07,0,0
-17,9.47953482220332e-18,0.00273771309681396,5.83989003154274e-05,0,0,4.08311781583478e-17,3.44799073563423e-20,0,0,0.000161034005108084,1.30409998964845e-07,0,0
-16.975,1.05564871183614e-17,0.0027417448755893,5.9518343516977e-05,0,0,4.54048003994415e-17,3.90770810962659e-20,0,0,0.000161508646141963,1.33301562515107e-07,0,0
-16.95,1.17539768468096e-17,0.00274578854663372,6.06577287611309e-05,0,0,5.04828391707118e-17,4.42791653772644e-20,0,0,0.000161985388697473,1.36254424871422e-07,0,0
-16.925,1.30852870781351e-17,0.00274984416264036,6.1817380293149e-05,0,0,5.61200325436576e-17,5.01646770153568e-20,0,0,0.000162464245198907,1.39269822312043e-07,0,0
-16.9,1.45651411259094e-17,0.00275391177661415,6.29976270268463e-05,0,0,6.23769589835377e-17,5.68221809346421e-20,0,0,0.000162945228162509,1.42349014694938e-07,0,0
-16.875,1.62098560840576e-17,0.00275799144187406,6.41988026006399e-05,0,0,6.93206495509082e-17,6.43515572803952e-20,0,0,0.00016342835019729,1.45493285880102e-07,0,0
-16.85,1.80375124439898e-17,0.00276208321205544,6.54212454340728e-05,0,0,7.70252630905412e-17,7.28654258917184e-20,0,0,0.000163913624005856,1.48703944158928e-07,0,0
-16.825,2.00681414443558e-17,0.00276618714111241,6.66652987848121e-05,0,0,8.557283076217e-17,8.24907473659382e-20,0,0,0.000164401062385241,1.51982322690728e-07,0,0
-16.8,2.23239319728804e-17,0.0027703032833202,6.79313108061209e-05,0,0,9.50540768953982e-17,9.33706222585039e-20,0,0,0.000164890678227751,1.55329779946513e-07,0,0
-16.775,2.48294590227726e-17,0.00277443169327754,6.92196346048102e-05,0,0,1.05569323839681e-16,1.05666312546739e-19,0,0,0.000165382484521818,1.58747700160161e-07,0,0
-16.75,2.76119359072526e-17,0.00277857242590907,7.05306282996622e-05,0,0,1.17229489235216e-16,1.19559512374951e-19,0,0,0.000165876494352859,1.62237493787062e-07,0,0
-16.725,3.07014926565971e-17,0.00278272553646782,7.18646550803341e-05,0,0,1.30157184958261e-16,1.3525489832762e-19,0,0,0.00016637272090415,1.65800597970381e-07,0,0
-16.7,3.41314832645815e-17,0.0027868910805376,7.32220832667357e-05,0,0,1.44487927901495e-16,1.52982993085602e-19,0,0,0.000166871177457698,1.69438477015027e-07,0,0
-16.675,3.79388247174682e-17,0.00279106911403554,7.46032863688844e-05,0,0,1.60371473744124e-16,1.73003380351487e-19,0,0,0.00016737187739514,1.73152622869476e-07,0,0
-16.65,4.21643710309628e-17,0.00279525969321455,7.60086431472374e-05,0,0,1.77973285955638e-16,1.95608313432929e-19,0,0,0.000167874834198632,1.76944555615548e-07,0,0
-16.625,4.68533258413304e-17,0.00279946287466586,7.74385376734981e-05,0,0,1.97476153470192e-16,2.21126764900953e-19,0,0,0.000168380061451761,1.80815823966258e-07,0,0
-16.6,5.20556974489026e-17,0.00280367871532157,7.8893359391902e-05,0,0,2.19081971775466e-16,2.49928970354483e-19,0,0,0.000168887572840461,1.84768005771884e-07,0,0
-16.575,5.78268005983913e-17,0.00280790727245723,8.0373503180975e-05,0,0,2.43013703590782e-16,2.82431525589138e-19,0,0,0.000169397382153942,1.88802708534359e-07,0,0
-16.55,6.42278097041005e-17,0.00281214860369439,8.18793694157688e-05,0,0,2.69517536876035e-16,3.19103103462557e-19,0,0,0.000169909503285622,1.9292156993011e-07,0,0
-16.525,7.13263686927882e-17,0.00281640276700329,8.34113640305714e-05,0,0,2.98865259628122e-16,3.60470864552923e-19,0,0,0.000170423950234076,1.97126258341504e-07,0,0
-16.5,7.91972631464248e-17,0.00282066982070541,8.4969898582091e-05,0,0,3.31356872798438e-16,4.07127644413487e-19,0,0,0.000170940737103993,2.01418473396983e-07,0,0
-16.475,8.79231609857764e-17,0.00282494982347623,8.65553903131147e-05,0,0,3.6732346471922e-16,4.59740009937088e-19,0,0,0.000171459878107144,2.05799946520071e-07,0,0
-16.45,9.75954285480487e-17,0.00282924283434785,8.81682622166389e-05,0,0,4.07130372673464e-16,5.19057288173195e-19,0,0,0.000171981387563354,2.10272441487342e-07,0,0
-16.425,1.08315029582999e-16,0.00283354891271172,8.9808943100472e-05,0,0,4.51180659701405e-16,5.85921683013501e-19,0,0,0.000172505279901494,2.14837754995523e-07,0,0
-16.4,1.20193515427359e-16,0.0028378681183214,9.14778676523095e-05,0,0,4.99918937424859e-16,6.61279608619854e-19,0,0,0.000173031569660479,2.19497717237841e-07,0,0
-16.375,1.33354115423082e-16,0.0028422005112953,9.31754765052763e-05,0,0,5.538355686101e-16,7.46194383466118e-19,0,0,0.000173560271490272,2.24254192489768e-07,0,0
-16.35,1.47932937527622e-16,0.00284654615211949,9.49022163039405e-05,0,0,6.13471286403993e-16,8.41860445577161e-19,0,0,0.000174091400152908,2.2910907970431e-07,0,0
-16.325,1.64080290030965e-16,0.00285090510165048,9.66585397707942e-05,0,0,6.79422270690541e-16,9.49619268163869e-19,0,0,0.000174624970523523,2.34064313116972e-07,0,0
-16.3,1.81962136352663e-16,0.00285527742111811,9.84449057731977e-05,0,0,7.52345725854099e-16,1.0709771755872e-18,0,0,0.000175160997591396,2.39121862860544e-07,0,0
-16.275,2.01761696050954e-16,0.00285966317212837,0.000100261779390792,0,0,8.32966008430371e-16,1.20762528267267e-18,0,0,0.000175699496460998,2.44283735589878e-07,0,0
-16.25,2.23681206444411e-16,0.00286406241666631,0.000102109631983374,0,0,9.22081357708335e-16,1.36146180609991e-18,0,0,0.000176240482353062,2.49551975116773e-07,0,0
-16.225,2.47943860634933e-16,0.00286847521709899,0.000103988941259226,0,0,1.02057128735209e-15,1.53461702520355e-18,0,0,0.000176783970605653,2.54928663055148e-07,0,0
-16.2,2.74795939239823e-16,0.00287290163617837,0.00010590019134392,0,0,1.12940470157715e-15,1.72948120136009e-18,0,0,0.000177329976675258,2.60415919476643e-07,0,0
-16.175,3.04509154802597e-16,0.00287734173704433,0.000107843872849558,0,0,1.24964880538413e-15,1.9487358005606e-18,0,0,0.000177878516137885,2.66015903576805e-07,0,0
-16.15,3.37383229670096e-16,0.00288179558322765,0.000109820482944492,0,0,1.38247888486786e-15,2.19538840317623e-18,0,0,0.000178429604690172,2.71730814352025e-07,0,0
-16.125,3.737487301113e-16,0.00288626323865304,0.000111830525423475,0,0,1.52918904073072e-15,2.47281172874806e-18,0,0,0.000178983258150509,2.77562891287377e-07,0,0
-16.1,4.13970181627315e-16,0.00289074476764221,0.000113874510778277,0,0,1.69120396588933e-15,2.78478725236664e-18,0,0,0.000179539492460178,2.83514415055531e-07,0,0
-16.075,4.58449492778284e-16,0.00289524023491697,0.000115952956268747,0,0,1.87009186652927e-15,3.13555394337959e-18,0,0,0.000180098323684494,2.89587708226898e-07,0,0
-16.05,5.0762971745076e-16,0.00289974970560228,0.000118066385994314,0,0,2.06757863519913e-15,3.52986271738134e-18,0,0,0.00018065976801397,2.95785135991177e-07,0,0
-16.025,5.61999188327985e-16,0.00290427324522948,0.000120215330965943,0,0,2.28556339460727e-15,3.97303725935117e-18,0,0,0.000181223841765487,3.02109106890483e-07,0,0
-16,6.22096057427178e-16,0.00290881091973941,0.00012240032917852,0,0,2.52613554176845e-15,4.47104195014512e-18,0,0,0.000181790561383479,3.08562073564202e-07,0,0
-15.975,6.88513282957052e-16,0.00291336279548562,0.000124621925683686,0,0,2.79159343412323e-15,5.03055771112624e-18,0,0,0.000182359943441133,3.15146533505787e-07,0,0
-15.95,7.61904105449718e-16,0.00291792893923762,0.00012688067266309,0,0,3.0844648723055e-15,5.65906667341978e-18,0,0,0.0001829320046416,3.21865029831639e-07,0,0
-15.925,8.42988060163704e-16,0.00292250941818414,0.000129177129502093,0,0,3.40752954846034e-15,6.36494668010498e-18,0,0,0.000183506761819218,3.28720152062257e-07,0,0
-15.9,9.3255757716813e-16,0.00292710429993641,0.000131511862863882,0,0,3.76384364451552e-15,7.15757674268691e-18,0,0,0.000184084231940756,3.35714536915868e-07,0,0
-15.875,1.03148522533622e-15,0.00293171365253151,0.000133885446764019,0,0,4.15676678169705e-15,8.04745469864071e-18,0,0,0.000184664432106657,3.42850869114677e-07,0,0
-15.85,1.14073166173558e-15,0.0029363375444357,0.000136298462645412,0,0,4.58999154097568e-15,9.04632845602868e-18,0,0,0.000185247379552314,3.50131882203965e-07,0,0
-15.825,1.2613543536412e-15,0.00294097604454784,0.000138751499453692,0,0,5.06757579416123e-15,1.01673423656185e-17,0,0,0.000185833091649339,3.57560359384194e-07,0,0
-15.8,1.39451714665926e-15,0.0029456292222028,0.000141245153713017,0,0,5.59397810717591e-15,1.14252004322291e-17,0,0,0.000186421585906869,3.65139134356332e-07,0,0
-15.775,1.54150075928061e-15,0.00295029714717489,0.000143780029602275,0,0,6.17409650078229e-15,1.28363482669833e-17,0,0,0.000187012879972863,3.72871092180587e-07,0,0
-15.75,1.70371429163287e-15,0.00295497988968137,0.000146356739031701,0,0,6.81331087988503e-15,1.44191758927469e-17,0,0,0.000187606991635434,3.80759170148738e-07,0,0
-15.725,1.88270784432552e-15,0.002959677520386,0.000148975901719885,0,0,7.51752947065382e-15,1.61942437484941e-17,0,0,0.00018820393882418,3.88806358670283e-07,0,0
-15.7,2.08018635213939e-15,0.00296439011040253,0.000151638145271185,0,0,8.29323963531158e-15,1.81845344970496e-17,0,0,0.000188803739611541,3.9701570217259e-07,0,0
-15.675,2.29802474696968e-15,0.00296911773129833,0.000154344105253527,0,0,9.14756346772337e-15,2.04157335273366e-17,0,0,0.000189406412214165,4.05390300015263e-07,0,0
-15.65,2.5382845749554e-15,0.00297386045509801,0.000157094425276595,0,0,1.00883186091243e-14,2.29165413598253e-17,0,0,0.000190011974994291,4.13933307418938e-07,0,0
-15.625,2.80323220419683e-15,0.00297861835428706,0.000159889757070398,0,0,1.11240847626928e-14,2.57190215155983e-17,0,0,0.000190620446461148,4.22647936408714e-07,0,0
-15.6,3.0953587719587e-15,0.00298339150181556,0.00016273076056422,0,0,1.22642764284822e-14,2.8858987798936e-17,0,0,0.000191231845272367,4.31537456772433e-07,0,0
-15.575,3.41740203386665e-15,0.0029881799711019,0.00016561810396594,0,0,1.35192224267436e-14,3.2376435374498e-17,0,0,0.000191846190235415,4.40605197034039e-07,0,0
-15.55,3.77237029243028e-15,0.00299298383603655,0.000168552463841715,0,0,1.49002528282453e-14,3.63160204974537e-17,0,0,0.000192463500309038,4.49854545442211e-07,0,0
-15.525,4.16356859836741e-15,0.00299780317098583,0.000171534525196028,0,0,1.64197939651324e-14,4.07275942830717e-17,0,0,0.000193083794604727,4.59288950974537e-07,0,0
-15.5,4.5946274357786e-15,0.00300263805079581,0.000174564981552091,0,0,1.80914722555626e-14,4.56667964866221e-17,0,0,0.000193707092388191,4.68911924357403e-07,0,0
-15.475,5.06953412135256e-15,0.00300748855079611,0.000177644535032592,0,0,1.99302276401929e-14,5.11957159108655e-17,0,0,0.000194333413080859,4.78727039101875e-07,0,0
-15.45,5.59266716860066e-15,0.00301235474680387,0.000180773896440795,0,0,2.19524374989957e-14,5.73836247732526e-17,0,0,0.000194962776261391,4.8873793255578e-07,0,0
-15.425,6.1688338907755e-15,0.00301723671512768,0.000183953785341964,0,0,2.41760519933406e-14,6.43077951554239e-17,0,0,0.000195595201667204,4.98948306972227e-07,0,0
-15.4,6.80331154077401e-15,0.00302213453257154,0.000187184930145132,0,0,2.66207418612649e-14,7.2054406531409e-17,0,0,0.000196230709196025,5.09361930594823e-07,0,0
-15.375,7.50189231313361e-15,0.00302704827643895,0.000190468068185181,0,0,2.93080597839364e-14,8.07195543366956e-17,0,0,0.000196869318907452,5.19982638759798e-07,0,0
-15.35,8.27093256238789e-15,0.00303197802453692,0.000193803945805249,0,0,3.22616165390657e-14,9.04103706075732e-17,0,0,0.000197511051024539,5.30814335015329e-07,0,0
-15.325,9.11740662374581e-15,0.00303692385518008,0.000197193318439445,0,0,3.55072732630705e-14,1.01246268899133e-16,0,0,0.000198155925935396,5.41860992258262e-07,0,0
