xs,containment_like,contraction_like,compromise_like,normal_prior,normal_post_containment,normal_post_contraction,normal_post_compromise,unif_prior,unif_post_containment,unif_post_contraction,unif_post_compromise
-17.5,3.97375688732809e-05,0,0,4.72655194095143e-18,2.71590914918586e-21,0,0,0,0,0,0
-17.475,4.05195494225818e-05,0,0,5.27243779413287e-18,3.08919683727209e-21,0,0,0,0,0,0
-17.45,4.1315885360539e-05,0,0,5.88045100281523e-18,3.51315417359122e-21,0,0,0,0,0,0
-17.425,4.21268186079025e-05,0,0,6.55755509876824e-18,3.99457077905631e-21,0,0,0,0,0,0
-17.4,4.29525947313115e-05,0,0,7.31148178750329e-18,4.54113399233316e-21,0,0,0,0,0,0
-17.375,4.37934629900557e-05,0,0,8.15081428986109e-18,5.16154593232758e-21,0,0,0,0,0,0
-17.35,4.46496763832905e-05,0,0,9.08507956932284e-18,5.86565560760393e-21,0,0,0,0,0,0
-17.325,4.55214916977042e-05,0,0,1.01248503752286e-17,6.66460797809688e-21,0,0,0,0,0,0
-17.3,4.64091695556391e-05,0,0,1.12818581276032e-17,7.57101211201738e-21,0,0,0,0,0,0
-17.275,4.73129744636704e-05,0,0,1.25691177744134e-17,8.59913084752513e-21,0,0,0,0,0,0
-17.25,4.82331748616398e-05,0,0,1.40010658677533e-17,9.76509466805421e-21,0,0,0,0,0,0
-17.225,4.91700431721521e-05,0,0,1.55937132327317e-17,1.10871428360786e-20,0,0,0,0,0,0
-17.2,5.01238558505288e-05,0,0,1.7364813742831e-17,1.25858952069601e-20,0,0,0,0,0,0
-17.175,5.10948934352261e-05,0,0,1.93340508694795e-17,1.42846585672691e-20,0,0,0,0,0,0
-17.15,5.2083440598715e-05,0,0,2.15232438428989e-17,1.62097718160828e-20,0,0,0,0,0,0
-17.125,5.3089786198826e-05,0,0,2.39565754474231e-17,1.8390994839376e-20,0,0,0,0,0,0
-17.1,5.41142233305611e-05,0,0,2.6660843679117e-17,2.08619465236084e-20,0,0,0,0,0,0
-17.075,5.51570493783707e-05,0,0,2.96657397183857e-17,2.36605980225899e-20,0,0,0,0,0,0
-17.05,5.62185660688993e-05,0,0,3.30041549173805e-17,2.68298281402696e-20,0,0,0,0,0,0
-17.025,5.72990795242018e-05,0,0,3.67125197734852e-17,3.04180485307618e-20,0,0,0,0,0,0
-17,5.83989003154274e-05,0,0,4.08311781583478e-17,3.44799073563423e-20,0,0,0,0,0,0
-16.975,5.9518343516977e-05,0,0,4.54048003994415e-17,3.90770810962659e-20,0,0,0,0,0,0
-16.95,6.06577287611309e-05,0,0,5.04828391707118e-17,4.42791653772644e-20,0,0,0,0,0,0
-16.925,6.1817380293149e-05,0,0,5.61200325436576e-17,5.01646770153568e-20,0,0,0,0,0,0
-16.9,6.29976270268463e-05,0,0,6.23769589835377e-17,5.68221809346421e-20,0,0,0,0,0,0
-16.875,6.41988026006399e-05,0,0,6.93206495509082e-17,6.43515572803952e-20,0,0,0,0,0,0
-16.85,6.54212454340728e-05,0,0,7.70252630905412e-17,7.28654258917184e-20,0,0,0,0,0,0
-16.825,6.66652987848121e-05,0,0,8.557283076217e-17,8.24907473659382e-20,0,0,0,0,0,0
-16.8,6.79313108061209e-05,0,0,9.50540768953982e-17,9.33706222585039e-20,0,0,0,0,0,0
-16.775,6.92196346048102e-05,0,0,1.05569323839681e-16,1.05666312546739e-19,0,0,0,0,0,0
-16.75,7.05306282996622e-05,0,0,1.17229489235216e-16,1.19559512374951e-19,0,0,0,0,0,0
-16.725,7.18646550803341e-05,0,0,1.30157184958261e-16,1.3525489832762e-19,0,0,0,0,0,0
-16.7,7.32220832667357e-05,0,0,1.44487927901495e-16,1.52982993085602e-19,0,0,0,0,0,0
-16.675,7.46032863688844e-05,0,0,1.60371473744124e-16,1.73003380351487e-19,0,0,0,0,0,0
-16.65,7.60086431472374e-05,0,0,1.77973285955638e-16,1.95608313432929e-19,0,0,0,0,0,0
-16.625,7.74385376734981e-05,0,0,1.97476153470192e-16,2.21126764900953e-19,0,0,0,0,0,0
-16.6,7.8893359391902e-05,0,0,2.19081971775466e-16,2.49928970354483e-19,0,0,0,0,0,0
-16.575,8.0373503180975e-05,0,0,2.43013703590782e-16,2.82431525589138e-19,0,0,0,0,0,0
-16.55,8.18793694157688e-05,0,0,2.69517536876035e-16,3.19103103462557e-19,0,0,0,0,0,0
-16.525,8.34113640305714e-05,0,0,2.98865259628122e-16,3.60470864552923e-19,0,0,0,0,0,0
-16.5,8.4969898582091e-05,0,0,3.31356872798438e-16,4.07127644413487e-19,0,0,0,0,0,0
-16.475,8.65553903131147e-05,0,0,3.6732346471922e-16,4.59740009937088e-19,0,0,0,0,0,0
-16.45,8.81682622166389e-05,0,0,4.07130372673464e-16,5.19057288173195e-19,0,0,0,0,0,0
-16.425,8.9808943100472e-05,0,0,4.51180659701405e-16,5.85921683013501e-19,0,0,0,0,0,0
-16.4,9.14778676523095e-05,0,0,4.99918937424859e-16,6.61279608619854e-19,0,0,0,0,0,0
-16.375,9.31754765052763e-05,0,0,5.538355686101e-16,7.46194383466118e-19,0,0,0,0,0,0
-16.35,9.49022163039405e-05,0,0,6.13471286403993e-16,8.41860445577161e-19,0,0,0,0,0,0
-16.325,9.66585397707942e-05,0,0,6.79422270690541e-16,9.49619268163869e-19,0,0,0,0,0,0
-16.3,9.84449057731977e-05,0,0,7.52345725854099e-16,1.0709771755872e-18,0,0,0,0,0,0
-16.275,0.000100261779390792,0,0,8.32966008430371e-16,1.20762528267267e-18,0,0,0,0,0,0
-16.25,0.000102109631983374,0,0,9.22081357708335e-16,1.36146180609991e-18,0,0,0,0,0,0
-16.225,0.000103988941259226,0,0,1.02057128735209e-15,1.53461702520355e-18,0,0,0,0,0,0
-16.2,0.00010590019134392,0,0,1.12940470157715e-15,1.72948120136009e-18,0,0,0,0,0,0
-16.175,0.000107843872849558,0,0,1.24964880538413e-15,1.9487358005606e-18,0,0,0,0,0,0
-16.15,0.000109820482944492,0,0,1.38247888486786e-15,2.19538840317623e-18,0,0,0,0,0,0
-16.125,0.000111830525423475,0,0,1.52918904073072e-15,2.47281172874806e-18,0,0,0,0,0,0
-16.1,0.000113874510778277,0,0,1.69120396588933e-15,2.78478725236664e-18,0,0,0,0,0,0
-16.075,0.000115952956268747,0,0,1.87009186652927e-15,3.13555394337959e-18,0,0,0,0,0,0
-16.05,0.000118066385994314,0,0,2.06757863519913e-15,3.52986271738134e-18,0,0,0,0,0,0
-16.025,0.000120215330965943,0,0,2.28556339460727e-15,3.97303725935117e-18,0,0,0,0,0,0
-16,0.00012240032917852,0,0,2.52613554176845e-15,4.47104195014512e-18,0,0,0,0,0,0
-15.975,0.000124621925683686,0,0,2.79159343412323e-15,5.03055771112624e-18,0,0,0,0,0,0
-15.95,0.00012688067266309,0,0,3.0844648723055e-15,5.65906667341978e-18,0,0,0,0,0,0
-15.925,0.000129177129502093,0,0,3.40752954846034e-15,6.36494668010498e-18,0,0,0,0,0,0
-15.9,0.000131511862863882,0,0,3.76384364451552e-15,7.15757674268691e-18,0,0,0,0,0,0
-15.875,0.000133885446764019,0,0,4.15676678169705e-15,8.04745469864071e-18,0,0,0,0,0,0
-15.85,0.000136298462645412,0,0,4.58999154097568e-15,9.04632845602868e-18,0,0,0,0,0,0
-15.825,0.000138751499453692,0,0,5.06757579416123e-15,1.01673423656185e-17,0,0,0,0,0,0
-15.8,0.000141245153713017,0,0,5.59397810717591e-15,1.14252004322291e-17,0,0,0,0,0,0
-15.775,0.000143780029602275,0,0,6.17409650078229e-15,1.28363482669833e-17,0,0,0,0,0,0
-15.75,0.000146356739031701,0,0,6.81331087988503e-15,1.44191758927469e-17,0,0,0,0,0,0
-15.725,0.000148975901719885,0,0,7.51752947065382e-15,1.61942437484941e-17,0,0,0,0,0,0
-15.7,0.000151638145271185,0,0,8.29323963531158e-15,1.81845344970496e-17,0,0,0,0,0,0
-15.675,0.000154344105253527,0,0,9.14756346772337e-15,2.04157335273366e-17,0,0,0,0,0,0
-15.65,0.000157094425276595,0,0,1.00883186091243e-14,2.29165413598253e-17,0,0,0,0,0,0
-15.625,0.000159889757070398,0,0,1.11240847626928e-14,2.57190215155983e-17,0,0,0,0,0,0
-15.6,0.00016273076056422,0,0,1.22642764284822e-14,2.8858987798936e-17,0,0,0,0,0,0
-15.575,0.00016561810396594,0,0,1.35192224267436e-14,3.2376435374498e-17,0,0,0,0,0,0
-15.55,0.000168552463841715,0,0,1.49002528282453e-14,3.63160204974537e-17,0,0,0,0,0,0
-15.525,0.000171534525196028,0,0,1.64197939651324e-14,4.07275942830717e-17,0,0,0,0,0,0
-15.5,0.000174564981552091,0,0,1.80914722555626e-14,4.56667964866221e-17,0,0,0,0,0,0
-15.475,0.000177644535032592,0,0,1.99302276401929e-14,5.11957159108655e-17,0,0,0,0,0,0
-15.45,0.000180773896440795,0,0,2.19524374989957e-14,5.73836247732526e-17,0,0,0,0,0,0
-15.425,0.000183953785341964,0,0,2.41760519933406e-14,6.43077951554239e-17,0,0,0,0,0,0
-15.4,0.000187184930145132,0,0,2.66207418612649e-14,7.2054406531409e-17,0,0,0,0,0,0
-15.375,0.000190468068185181,0,0,2.93080597839364e-14,8.07195543366956e-17,0,0,0,0,0,0
-15.35,0.000193803945805249,0,0,3.22616165390657e-14,9.04103706075732e-17,0,0,0,0,0,0
-15.325,0.000197193318439445,0,0,3.55072732630705e-14,1.01246268899133e-16,0,0,0,0,0,0
-15.3,0.00020063695069586,0,0,3.907335125885e-14,1.13360326992639e-16,0,0,0,0,0,0
-15.275,0.000204135616439887,0,0,4.29908609107927e-14,1.26900822341109e-16,0,0,0,0,0,0
-15.25,0.000207690098877818,0,0,4.72937514039326e-14,1.4203293678974e-16,0,0,0,0,0,0
-15.225,0.000211301190640735,0,0,5.20191830908661e-14,1.58940648860633e-16,0,0,0,0,0,0
-15.2,0.000214969693868656,0,0,5.72078245090068e-14,1.77828833825476e-16,0,0,0,0,0,0
-15.175,0.000218696420294965,0,0,6.29041762230886e-14,1.98925593924321e-16,0,0,0,0,0,0
-15.15,0.000222482191331089,0,0,6.91569238545043e-14,2.22484843442992e-16,0,0,0,0,0,0
-15.125,0.000226327838151425,0,0,7.60193228613248e-14,2.48789175958505e-16,0,0,0,0,0,0
-15.1,0.000230234201778509,0,0,8.35496178519188e-14,2.78153043925429e-16,0,0,0,0,0,0
-15.075,0.00023420213316842,0,0,9.18114994522887e-14,3.109262839329e-16,0,0,0,0,0,0
-15.05,0.000238232493296394,0,0,1.00874602004117e-13,3.4749802444166e-16,0,0,0,0,0,0
-15.025,0.00024232615324267,0,0,1.10815045648524e-13,3.88301016644937e-16,0,0,0,0,0,0
-15,0.000246483994278523,0,0,1.21716026651451e-13,4.33816433321552e-16,0,0,0,0,0,0
-14.975,0.000250706907952505,0,0,1.33668460152216e-13,4.84579185203372e-16,0,0,0,0,0,0
-14.95,0.000254995796176863,0,0,1.46771679869019e-13,5.4118380950387e-16,0,0,0,0,0,0
-14.925,0.000259351571314132,0,0,1.61134199676247e-13,6.04290990897592e-16,0,0,0,0,0,0
-14.9,0.000263775156263904,0,0,1.76874542380495e-13,6.74634781451984e-16,0,0,0,0,0,0
-14.875,0.000268267484549734,0,0,1.94122141467761e-13,7.53030592849452e-16,0,0,0,0,0,0
-14.85,0.000272829500406205,0,0,2.13018322075985e-13,8.40384041760516e-16,0,0,0,0,0,0
-14.825,0.000277462158866122,0,0,2.33717367967653e-13,9.37700737504287e-16,0,0,0,0,0,0
-14.8,0.000282166425847826,0,0,2.56387681839833e-13,1.04609711023538e-15,0,0,0,0,0,0
-14.775,0.000286943278242622,0,0,2.8121304691679e-13,1.1668123879057e-15,0,0,0,0,0,0
-14.75,0.000291793704002306,0,0,3.08393998426903e-13,1.30122184125408e-15,0,0,0,0,0,0
-14.725,0.000296718702226785,0,0,3.38149314274804e-13,1.45085142817347e-15,0,0,0,0,0,0
-14.7,0.000301719283251769,0,0,3.70717634985218e-13,1.61739398209764e-15,0,0,0,0,0,0
-14.675,0.000306796468736524,0,0,4.06359223821737e-13,1.80272710365534e-15,0,0,0,0,0,0
-14.65,0.000311951291751692,0,0,4.45357878875984e-13,2.00893293088317e-15,0,0,0,0,0,0
-14.625,0.000317184796867134,0,0,4.88023009885402e-13,2.23831998090789e-15,0,0,0,0,0,0
-14.6,0.000322498040239818,0,0,5.34691893577082e-13,2.49344727535667e-15,0,0,0,0,0,0
-14.575,0.000327892089701706,0,0,5.85732122455418e-13,2.77715098299033e-15,0,0,0,0,0,0
-14.55,0.000333368024847653,0,0,6.41544263160472e-13,3.09257383636641e-15,0,0,0,0,0,0
-14.525,0.000338926937123291,0,0,7.0256474182716e-13,3.44319760491545e-15,0,0,0,0,0,0
-14.5,0.000344569929912891,0,0,7.69268975280638e-13,3.83287893487508e-15,0,0,0,0,0,0
-14.475,0.000350298118627181,0,0,8.42174768418208e-13,4.2658888973052e-15,0,0,0,0,0,0
-14.45,0.000356112630791119,0,0,9.21845999760141e-13,4.74695661915676e-15,0,0,0,0,0,0
-14.425,0.000362014606131591,0,0,1.00889661891111e-12,5.28131740937165e-15,0,0,0,0,0,0
-14.4,0.000368005196665036,0,0,1.10399498156858e-12,5.87476583255054e-15,0,0,0,0,0,0
-14.375,0.000374085566784968,0,0,1.20786854975527e-12,6.53371422717369e-15,0,0,0,0,0,0
-14.35,0.000380256893349394,0,0,1.32130898715099e-12,7.26525721406348e-15,0,0,0,0,0,0
-14.325,0.000386520365768107,0,0,1.44517768176459e-12,8.077242794121e-15,0,0,0,0,0,0
-14.3,0.000392877186089824,0,0,1.58041173073453e-12,8.97835069279775e-15,0,0,0,0,0,0
-14.275,0.000399328569089192,0,0,1.72803042478726e-12,9.97817867273395e-15,0,0,0,0,0,0
-14.25,0.000405875742353602,0,0,1.88914227283205e-12,1.10873376060237e-14,0,0,0,0,0,0
-14.225,0.00041251994636982,0,0,2.06495261034446e-12,1.23175561742175e-14,0,0,0,0,0,0
-14.2,0.000419262434610424,0,0,2.25677183860276e-12,1.36817961480343e-14,0,0,0,0,0,0
-14.175,0.000426104473620002,0,0,2.46602434551227e-12,1.51943792905132e-14,0,0,0,0,0,0
-14.15,0.000433047343101136,0,0,2.69425816269842e-12,1.68711270276824e-14,0,0,0,0,0,0
-14.125,0.000440092336000101,0,0,2.94315541779037e-12,1.87295141405604e-14,0,0,0,0,0,0
-14.1,0.000447240758592332,0,0,3.21454364537682e-12,2.07888378522866e-14,0,0,0,0,0,0
-14.075,0.000454493930567567,0,0,3.51040802501231e-12,2.30704038152987e-14,0,0,0,0,0,0
-14.05,0.000461853185114702,0,0,3.83290461991593e-12,2.55977306467944e-14,0,0,0,0,0,0
-14.025,0.000469319869006322,0,0,4.18437469565591e-12,2.83967748172799e-14,0,0,0,0,0,0
-14,0.00047689534268288,0,0,4.5673602041823e-12,3.14961778680251e-14,0,0,0,0,0,0
-13.975,0.000484580980336532,0,0,4.98462052508858e-12,3.49275381200368e-14,0,0,0,0,0,0
-13.95,0.000492378169994575,0,0,5.43915056297589e-12,3.87257092410701e-14,0,0,0,0,0,0
-13.925,0.0005002883136025,0,0,5.934200307303e-12,4.2929128259826e-14,0,0,0,0,0,0
-13.9,0.000508312827106627,0,0,6.47329596915963e-12,4.75801758594202e-14,0,0,0,0,0,0
-13.875,0.000516453140536299,0,0,7.06026281804274e-12,5.27255720473008e-14,0,0,0,0,0,0
-13.85,0.000524710698085629,0,0,7.69924985098592e-12,5.84168105879853e-14,0,0,0,0,0,0
-13.825,0.000533086958194763,0,0,8.39475643632935e-12,6.47106359003617e-14,0,0,0,0,0,0
-13.8,0.000541583393630656,0,0,9.15166108507786e-12,7.16695664652349e-14,0,0,0,0,0,0
-13.775,0.000550201491567335,0,0,9.97525251421649e-12,7.93624691637083e-14,0,0,0,0,0,0
-13.75,0.000558942753665612,0,0,1.08712631785948e-11,8.78651893756187e-14,0,0,0,0,0,0
-13.725,0.000567808696152265,0,0,1.18459054611135e-11,9.72612421125656e-14,0,0,0,0,0,0
-13.7,0.000576800849898622,0,0,1.29059107249934e-11,1.07642569945138e-13,0,0,0,0,0,0
-13.675,0.000585920760498556,0,0,1.40585714469649e-11,1.19110374012392e-13,0,0,0,0,0,0
-13.65,0.000595169988345867,0,0,1.53117866663316e-11,1.31776024976992e-13,0,0,0,0,0,0
-13.625,0.000604550108711007,0,0,1.66741110021139e-11,1.45762061415893e-13,0,0,0,0,0,0
-13.6,0.000614062711817165,0,0,1.8154807508959e-11,1.61203283818345e-13,0,0,0,0,0,0
-13.575,0.000623709402915653,0,0,1.97639046622599e-11,1.78247953105004e-13,0,0,0,0,0,0
-13.55,0.000633491802360581,0,0,2.15122577840862e-11,1.97059103389336e-13,0,0,0,0,0,0
-13.525,0.000643411545682832,0,0,2.34116152441485e-11,2.17815979580683e-13,0,0,0,0,0,0
-13.5,0.000653470283663244,0,0,2.54746897942184e-11,2.40715611383366e-13,0,0,0,0,0,0
-13.475,0.000663669682405062,0,0,2.77152354203071e-11,2.65974536284736e-13,0,0,0,0,0,0
-13.45,0.000674011423405552,0,0,3.01481301245572e-11,2.93830685253674e-13,0,0,0,0,0,0
-13.425,0.000684497203626831,0,0,3.27894650783819e-11,3.24545446097947e-13,0,0,0,0,0,0
-13.4,0.000695128735565825,0,0,3.56566406199805e-11,3.58405920761644e-13,0,0,0,0,0,0
-13.375,0.000705907747323376,0,0,3.8768469603108e-11,3.95727394291803e-13,0,0,0,0,0,0
-13.35,0.000716835982672457,0,0,4.21452886400604e-11,4.36856034776036e-13,0,0,0,0,0,0
-13.325,0.000727915201125455,0,0,4.58090778203246e-11,4.82171845260188e-13,0,0,0,0,0,0
-13.3,0.000739147178000542,0,0,4.9783589527485e-11,5.32091890508877e-13,0,0,0,0,0,0
-13.275,0.000750533704487053,0,0,5.40944870208672e-11,5.87073823483336e-13,0,0,0,0,0,0
-13.25,0.000762076587709892,0,0,5.87694934952515e-11,6.4761973859388e-13,0,0,0,0,0,0
-13.225,0.000773777650792921,0,0,6.38385523820018e-11,7.14280381152524e-13,0,0,0,0,0,0
-13.2,0.000785638732921306,0,0,6.93339997082659e-11,7.87659745019366e-13,0,0,0,0,0,0
-13.175,0.000797661689402799,0,0,7.52907493878292e-11,8.68420093221674e-13,0,0,0,0,0,0
-13.15,0.000809848391727933,0,0,8.17464923778547e-11,9.5728743934363e-13,0,0,0,0,0,0
-13.125,0.000822200727629092,0,0,8.87419107004262e-11,1.05505753075698e-12,0,0,0,0,0,0
-13.1,0.000834720601138452,0,0,9.63209073967956e-11,1.16260237830923e-12,0,0,0,0,0,0
-13.075,0.000847409932644739,0,0,1.04530853555672e-10,1.28087738092687e-12,0,0,0,0,0,0
-13.05,0.000860270658948803,0,0,1.1342285363524e-10,1.41092909775277e-12,0,0,0,0,0,0
-13.025,0.000873304733317969,0,0,1.23052030381972e-10,1.55390372494191e-12,0,0,0,0,0,0
-13,0.000886514125539127,0,0,1.33477830738143e-10,1.7110563391176e-12,0,0,0,0,0,0
-12.975,0.000899900821970567,0,0,1.44764354224568e-10,1.88376097477055e-12,0,0,0,0,0,0
-12.95,0.000913466825592499,0,0,1.56980705385762e-10,2.07352160859551e-12,0,0,0,0,0,0
-12.925,0.000927214156056236,0,0,1.70201371991926e-10,2.28198412994223e-12,0,0,0,0,0,0
-12.9,0.000941144849732049,0,0,1.84506630806229e-10,2.51094938324236e-12,0,0,0,0,0,0
-12.875,0.000955260959755589,0,0,1.99982982847178e-10,2.76238737550395e-12,0,0,0,0,0,0
-12.85,0.000969564556072955,0,0,2.16723620205007e-10,3.0384527497817e-12,0,0,0,0,0,0
-12.825,0.000984057725484264,0,0,2.34828926608193e-10,3.34150163397874e-12,0,0,0,0,0,0
-12.8,0.000998742571685795,0,0,2.54407014082252e-10,3.6741099834663e-12,0,0,0,0,0,0
-12.775,0.00101362121531061,0,0,2.75574298198052e-10,4.03909354587092e-12,0,0,0,0,0,0
-12.75,0.00102869579396766,0,0,2.98456114571716e-10,4.43952958703181e-12,0,0,0,0,0,0
-12.725,0.00104396846227934,0,0,3.23187379453506e-10,4.87878052863829e-12,0,0,0,0,0,0
-12.7,0.00105944139191744,0,0,3.4991329742899e-10,5.36051966047543e-12,0,0,0,0,0,0
-12.675,0.00107511677163752,0,0,3.78790119453603e-10,5.88875910361604e-12,0,0,0,0,0,0
-12.65,0.00109099680731158,0,0,4.0998595465147e-10,6.46788021536356e-12,0,0,0,0,0,0
-12.625,0.00110708372195917,0,0,4.43681639532164e-10,7.10266664235995e-12,0,0,0,0,0,0
-12.6,0.00112337975577664,0,0,4.80071668515617e-10,7.79834024511135e-12,0,0,0,0,0,0
-12.575,0.00113988716616484,0,0,5.19365189906122e-10,8.56060013533697e-12,0,0,0,0,0,0
-12.55,0.00115660822775491,0,0,5.61787071722764e-10,9.39566508712541e-12,0,0,0,0,0,0
-12.525,0.00117354523243236,0,0,6.07579042075811e-10,1.03103196039795e-11,0,0,0,0,0,0
-12.5,0.00119070048935932,0,0,6.57000909077942e-10,1.13119639465668e-11,0,0,0,0,0,0
-12.475,0.00120807632499491,0,0,7.10331865596826e-10,1.24086684504923e-11,0,0,0,0,0,0
-12.45,0.00122567508311378,0,0,7.67871884491604e-10,1.36092324897896e-11,0,0,0,0,0,0
-12.425,0.0012434991248227,0,0,8.29943210332727e-10,1.49232484702441e-11,0,0,0,0,0,0
-12.4,0.00126155082857523,0,0,8.96891953982046e-10,1.63611712672474e-11,0,0,0,0,0,0
-12.375,0.0012798325901844,0,0,9.69089796810155e-10,1.79343935558081e-11,0,0,0,0,0,0
-12.35,0.0012983468228334,0,0,1.04693581175185e-09,1.96553275157749e-11,0,0,0,0,0,0
-12.325,0.00131709595708426,0,0,1.13085840884879e-09,2.15374934334413e-11,0,0,0,0,0,0
-12.3,0.00133608244088443,0,0,1.22131741340352e-09,2.35956157617025e-11,0,0,0,0,0,0
-12.275,0.00135530873957131,0,0,1.31880628537141e-09,2.58457272450203e-11,0,0,0,0,0,0
-12.25,0.00137477733587457,0,0,1.42385448914841e-09,2.83052817628406e-11,0,0,0,0,0,0
-12.225,0.00139449072991644,0,0,1.53703002347537e-09,3.09932765960631e-11,0,0,0,0,0,0
-12.2,0.00141445143920971,0,0,1.65894212177365e-09,3.39303848758836e-11,0,0,0,0,0,0
-12.175,0.00143466199865356,0,0,1.79024413385605e-09,3.71390990331497e-11,0,0,0,0,0,0
-12.15,0.00145512496052712,0,0,1.93163660062139e-09,4.06438861295236e-11,0,0,0,0,0,0
-12.125,0.00147584289448079,0,0,2.08387053404339e-09,4.44713560195627e-11,0,0,0,0,0,0
-12.1,0.00149681838752519,0,0,2.24775091550662e-09,4.86504433656431e-11,0,0,0,0,0,0
-12.075,0.00151805404401781,0,0,2.42414042632614e-09,5.32126046057768e-11,0,0,0,0,0,0
-12.05,0.00153955248564729,0,0,2.61396342511497e-09,5.81920310582315e-11,0,0,0,0,0,0
-12.025,0.00156131635141523,0,0,2.81821018753785e-09,6.36258794367935e-11,0,0,0,0,0,0
-12,0.00158334829761568,0,0,3.03794142491164e-09,6.95545211469757e-11,0,0,0,0,0,0
-11.975,0.00160565099781203,0,0,3.27429309908716e-09,7.60218118369133e-11,0,0,0,0,0,0
-11.95,0.00162822714281151,0,0,3.528481552073e-09,8.30753827875358e-11,0,0,0,0,0,0
-11.925,0.00165107944063711,0,0,3.80180896994663e-09,9.07669558454474e-11,0,0,0,0,0,0
-11.9,0.0016742106164969,0,0,4.09566920173959e-09,9.91526837292351e-11,0,0,0,0,0,0
-11.875,0.00169762341275086,0,0,4.41155395518851e-09,1.08293517676306e-10,0,0,0,0,0,0
-11.85,0.00172132058887498,0,0,4.75105939251301e-09,1.18255604543363e-10,0,0,0,0,0,0
-11.825,0.00174530492142276,0,0,5.11589315071977e-09,1.29110715630028e-10,0,0,0,0,0,0
-11.8,0.00176957920398401,0,0,5.50788181234117e-09,1.4093670966241e-10,0,0,0,0,0,0
-11.775,0.00179414624714094,0,0,5.92897885400165e-09,1.53818032552575e-10,0,0,0,0,0,0
-11.75,0.00181900887842148,0,0,6.38127310176822e-09,1.67846256741411e-10,0,0,0,0,0,0
-11.725,0.00184416994224984,0,0,6.86699772388692e-09,1.83120663137344e-10,0,0,0,0,0,0
-11.7,0.00186963229989423,0,0,7.38853979324003e-09,1.99748868882486e-10,0,0,0,0,0,0
-11.675,0.00189539882941177,0,0,7.94845045368049e-09,2.17847504412052e-10,0,0,0,0,0,0
-11.65,0.00192147242559049,0,0,8.54945572631757e-09,2.37542943523261e-10,0,0,0,0,0,0
-11.625,0.00194785599988847,0,0,9.19446799384511e-09,2.58972090437472e-10,0,0,0,0,0,0
-11.6,0.00197455248037,0,0,9.88659820312234e-09,2.82283228125063e-10,0,0,0,0,0,0
-11.575,0.0020015648116388,0,0,1.06291688284478e-08,3.07636932467818e-10,0,0,0,0,0,0
-11.55,0.0020288959547682,0,0,1.14257276403076e-08,3.35207057159394e-10,0,0,0,0,0,0
-11.525,0.00205654888722839,0,0,1.22800623268413e-08,3.65181794592364e-10,0,0,0,0,0,0
-11.5,0.00208452660281047,0,0,1.31962160178529e-08,3.97764818351465e-10,0,0,0,0,0,0
-11.475,0.00211283211154753,0,0,1.41785037639084e-08,4.33176513328761e-10,0,0,0,0,0,0
-11.45,0.00214146843963257,0,0,1.52315300259131e-08,4.71655299898845e-10,0,0,0,0,0,0
-11.425,0.00217043862933324,0,0,1.63602072335502e-08,5.13459059042644e-10,0,0,0,0,0,0
-11.4,0.00219974573890346,0,0,1.75697754741022e-08,5.58866665788574e-10,0,0,0,0,0,0
-11.375,0.00222939284249176,0,0,1.88658233764694e-08,6.08179638851653e-10,0,0,0,0,0,0
-11.35,0.00225938303004648,0,0,2.02543102586513e-08,6.61723914896406e-10,0,0,0,0,0,0
-11.325,0.00228971940721757,0,0,2.17415896105777e-08,7.19851756430445e-10,0,0,0,0,0,0
-11.3,0.00232040509525523,0,0,2.33344339879714e-08,7.82943802954134e-10,0,0,0,0,0,0
-11.275,0.00235144323090513,0,0,2.50400613969006e-08,8.51411275650496e-10,0,0,0,0,0,0
-11.25,0.0023828369663003,0,0,2.68661632528457e-08,9.25698346600635e-10,0,0,0,0,0,0
-11.225,0.00241458946884966,0,0,2.88209340024666e-08,1.00628468425587e-09,0,0,0,0,0,0
-11.2,0.00244670392112312,0,0,3.09131025008293e-08,1.09368818769176e-09,0,0,0,0,0,0
-11.175,0.0024791835207332,0,0,3.31519652416307e-08,1.18846792301303e-09,0,0,0,0,0,0
-11.15,0.00251203148021329,9.88131291682493e-324,0,3.55474215429647e-08,1.29122727617634e-09,0,0,0,0,0,0
-11.125,0.00254525102689227,2.22329540628561e-322,0,3.8110010796413e-08,1.40261733745168e-09,0,0,0,0,0,0
-11.1,0.00257884540276574,1.01481083655792e-320,0,4.08509518927161e-08,1.52334053375751e-09,0,0,0,0,0,0
-11.075,0.00261281786436361,4.69737853440024e-319,0,4.37821849430128e-08,1.65415452618178e-09,0,0,0,0,0,0
-11.05,0.00264717168261416,2.15293107107054e-317,0,4.69164154206185e-08,1.79587639114559e-09,0,0,0,0,0,0
-11.025,0.00268191014270447,9.76930388713504e-316,0,5.02671608545718e-08,1.94938710488122e-09,3.31023982713635e-322,0,0,0,0,0
-11,0.00271703654393721,4.38888420847395e-314,0,5.38488002127164e-08,2.11563635218607e-09,1.57409314765021e-320,0,0,0,0,0
-10.975,0.00275255419958385,1.9520982936099e-312,0,5.76766261189084e-08,2.29564768178353e-09,7.50347377652018e-319,0,0,0,0,0
-10.95,0.00278846643673405,8.59619573558402e-311,0,6.17669000560765e-08,2.49052403207394e-09,3.53846554718238e-317,0,0,0,0,0
